id,name,icon,description,sceneid,pathTipId,cleared,collectrewards,dragonWatiDrama,taskunlock,levelmax,CleanOnDramaBegin,DramaControl,CollectInDrama,CleanOnDramaOver,bubbleType,bubbleImg,RepairableTips,MutiArrow,repairingspine,levelspine,levelitem1,rewarditem1,levelitem2,rewarditem2,levelitem3,rewarditem3,levelitem4,rewarditem4,levelitem5,rewarditem5,levelitem6,rewarditem6,levelitem7,rewarditem7,levelitem8,rewarditem8,levelitem9,rewarditem9,levelitem10,rewarditem10,levelitem11,rewarditem11,levelitem12,rewarditem12,repairableTipsUnlock,moveCamera,ispaylabel,
30292,ui_event2325_GiftBubble,building_event2322_giftbubble,ui_event2325_GiftBubble_des,2325RacingCompetition,,0,[],,Eventmission35_041ObtainProps5,2,,[0],0,,16,,1,0,['repairing'],['repaired'],"[[2000014,1],[2000007,6]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,0,
30350,ui_event134_butterflydecoration,building_story134_butterflywell,ui_event134_butterflydecoration_des,134EventFairyLake,,0,[],,Eventmission134_003ButterflyDiscovery,2,,[0],0,,16,,1,0,['repairing'],['repaired'],"[[2000040,2]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,0,
30351,ui_event134_Rainbowbridge,mission10_building_rainbow,ui_event134_Rainbowbridge_des,134EventFairyLake,,0,[],,Eventmission134_005Rainbow,2,,[0],0,,16,,1,0,['repairing'],['repaired'],"[[2000041,3]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,0,
30352,ui_event134_fairystatue,building_event25_dragon_diaoxiang,ui_event134_fairystatue_des,134EventFairyLake,,0,[],,Eventmission134_007FollowButterflyfly,2,,[0],0,,16,,1,0,['repairing'],['repaired'],"[[2000043,4]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,0,
30353,ui_event134_Piranha1,building_event134_shirenhua,ui_event134_Piranha1_des,134EventFairyLake,,0,[],,Eventmission134_009FindGarden,2,,[0],0,,16,,1,0,['repairing'],['repaired'],"[[2000044,2]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,0,
30354,ui_event134_Piranha2,building_event134_shirenhua,ui_event134_Piranha2_des,134EventFairyLake,,0,[],,Eventmission134_009FindGarden,2,,[0],0,,16,,1,0,['repairing'],['repaired'],"[[2000044,2]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,0,
30355,ui_event134_shirenhua,building_event14_hamsterflower,ui_event134_shirenhua_des,134EventFairyLake,,0,[],,Eventmission134_011Prey,2,,[0],0,,16,,1,0,['repairing'],['repaired'],"[[2000044,4],[2000045,2]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,0,
30356,ui_event134_paddyfield1,building_event25_dragon_shuitian,ui_event134_paddyfield_des,134EventFairyLake,,0,[],,Eventmission134_013SeedPuzzle,1,,[0],0,,16,,1,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,0,
30357,ui_event134_paddyfield2,building_event25_dragon_shuitian,ui_event134_paddyfield_des,134EventFairyLake,,0,[],,Eventmission134_013SeedPuzzle,1,,[0],0,,16,,1,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,0,
30362,ui_event134_flowerpot,building_event25_dragon_huapen,ui_event134_flowerpot_des,134EventFairyLake,,0,[],,Eventmission134_013SeedPuzzle,4,,[0],0,,16,,1,0,"['repairing1','repairing1','repairing']","['ruined','ruined','repaired']","[[2000047,1]]",[],"[[2000047,1]]",[],"[[2000047,1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,0,
30363,ui_event134_fairyboat,building_event8_pirateboat,ui_event134_fairyboat_des,134EventFairyLake,,0,[],,Eventmission134_017Boat,3,,"[0,1]",0,,16,,1,0,"['repairing1','repairing2']","['repaired1','repaired2']","[[2000046,6]]",[],"[[1003,30]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,0,
30364,ui_event134_CloudGate,building_story20_portal,ui_event134_CloudGate_des,134EventFairyLake,,0,[],,Eventmission134_015FinishSeed,2,,[0],0,,16,,1,0,['repairing'],['repaired'],"[[1003,30]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,0,
30365,ui_event134_fence,building_event134_cage,ui_event134_fence_des,134EventFairyLake,,0,[],,Eventmission134_020FindPerson,2,,[0],0,,16,,1,0,['repairing'],['repaired'],"[[2000048,2]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,0,
30366,ui_event134_factory2,building_event9_ghostworkshop,ui_event134_factory2_des,134EventFairyLake,,0,[],,,1,,[0],0,,16,,1,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,0,
30367,ui_event134_Delusionflower,building_story20_eternallifespring,ui_event134_Delusionflower_des,134EventFairyLake,,0,[],,Eventmission134_022FindSpring,5,,"[0,1,1,1]",0,,16,,1,0,"['repairing1','repairing2','repairing3','repairing4']","['repaired1','repaired2','repaired3','repaired4']","[[2000056,1]]",[],"[[1003,30]]",[],"[[1003,35]]",[],"[[1003,40]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,0,
30370,ui_event134_starbridge1,building_event2320_starbridge,ui_event134_starbridge1_des,134EventFairyLake,,0,[],,Eventmission134_027GoSky,2,,[0],0,,16,,1,0,['repairing'],['repaired'],"[[2000050,4]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,0,
30371,ui_event134_startizi,building_event2320_starbridge,ui_event134_startizi_des,134EventFairyLake,,0,[],,Eventmission134_030StarSundial,2,,[0],0,,16,,1,0,['repairing'],['repaired'],"[[2000053,12]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,0,
30372,ui_event134_starstage1,building_event25_dragon_starlight,ui_event134_starstage1_des,134EventFairyLake,,0,[],,Eventmission134_029HazeDrug,2,,[0],0,,16,,1,0,['repairing'],['repaired'],"[[2000057,1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,0,
30373,ui_event134_starstage2,building_event25_dragon_starlight,ui_event134_starstage2_des,134EventFairyLake,,0,[],,Eventmission134_029HazeDrug,2,,[0],0,,16,,1,0,['repairing'],['repaired'],"[[2000057,1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,0,
30374,ui_event134_factory1,building_event2320_magicworkshop,ui_event134_factory1_des,134EventFairyLake,,0,[],,,1,,[0],0,,16,,1,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,0,
30378,ui_event134_butterfly1,building_event134_butterfly,ui_event134_butterfly_des,134EventFairyLake,,0,[],,,2,,[0],0,,16,,1,0,['repairing'],['repaired'],"[[1003,8]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,0,
30409,ui_event134_butterfly2,building_event134_butterfly,ui_event134_butterfly_des,134EventFairyLake,,0,[],,,2,,[0],0,,16,,1,0,['repairing'],['repaired'],"[[1003,8]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,0,
30408,ui_event134_spring,building_event134_spring,ui_event134_spring_des,134EventFairyLake,,0,[],,,5,,"[0,0,0,0]",0,,16,,1,0,"['repairing1','repairing2','repairing3','repairing4']","['repaired1','repaired2','repaired3','repaired4']","[[2000056,1]]",[],"[[1003,60]]",[],"[[1003,60]]",[],"[[1003,60]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,0,
30411,ui_event134_bench,building_event134_bench,building_event134_bench_des,134EventFairyLake,,0,[],,,2,,[0],0,,16,,0,0,['repairing'],['repaired'],"[[1003,28]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,0,
30412,ui_event134_bench,building_event134_bench,building_event134_bench_des,135EventFairyLake,,0,[],,,2,,[0],0,,16,,0,0,['repairing'],['repaired'],"[[1003,28]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,0,
30413,ui_event134_bench,building_event134_bench,building_event134_bench_des,136EventFairyLake,,0,[],,,2,,[0],0,,16,,0,0,['repairing'],['repaired'],"[[1003,28]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,0,
30414,ui_event134_bench,building_event134_bench,building_event134_bench_des,137EventFairyLake,,0,[],,,2,,[0],0,,16,,0,0,['repairing'],['repaired'],"[[1003,28]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,0,
30415,ui_event134_bench,building_event134_bench,building_event134_bench_des,138EventFairyLake,,0,[],,,2,,[0],0,,16,,0,0,['repairing'],['repaired'],"[[1003,28]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,0,
30416,ui_event134_bench,building_event134_bench,building_event134_bench_des,139EventFairyLake,,0,[],,,2,,[0],0,,16,,0,0,['repairing'],['repaired'],"[[1003,28]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,0,
30417,ui_event134_bench,building_event134_bench,building_event134_bench_des,140EventFairyLake,,0,[],,,2,,[0],0,,16,,0,0,['repairing'],['repaired'],"[[1003,28]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,0,
30418,ui_event134_blackplant,building_event134_blackplant,building_event134_blackplant_des,141EventFairyLake,,0,[],,,2,,[0],0,,16,,0,0,['repairing2'],['ruined'],"[[2000059,3]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,0,
30419,ui_event134_blackplant,building_event134_blackplant,building_event134_blackplant_des,142EventFairyLake,,0,[],,,2,,[0],0,,16,,0,0,['repairing2'],['ruined'],"[[2000059,3]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,0,
30420,ui_event134_moontree,building_event134_moontree,building_event134_moontree_des,143EventFairyLake,,0,[],,,2,,[0],0,,16,,0,0,['repairing'],['repaired'],"[[2000058,4]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,0,
30421,ui_event134_moontree,building_event134_moontree,building_event134_moontree_des,144EventFairyLake,,0,[],,,2,,[0],0,,16,,0,0,['repairing'],['repaired'],"[[2000058,4]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,0,
30422,ui_event134_moontree,building_event134_moontree,building_event134_moontree_des,145EventFairyLake,,0,[],,,2,,[0],0,,16,,0,0,['repairing'],['repaired'],"[[2000058,4]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,0,
30423,ui_event134_lihua,building_event134_lihua,building_event134_lihua_des,146EventFairyLake,,0,[],,,2,,[0],0,,16,,0,0,['repairing2'],['repaired1'],"[[1003,25]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,0,
30424,ui_event135_lihua,building_event134_lihua,building_event134_lihua_des,147EventFairyLake,,0,[],,,2,,[0],0,,16,,0,0,['repairing2'],['repaired1'],"[[1003,25]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,0,
30425,ui_event136_lihua,building_event134_lihua,building_event134_lihua_des,148EventFairyLake,,0,[],,,2,,[0],0,,16,,0,0,['repairing2'],['repaired1'],"[[1003,25]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,0,
30426,ui_event137_lihua,building_event134_lihua,building_event134_lihua_des,149EventFairyLake,,0,[],,,2,,[0],0,,16,,0,0,['repairing2'],['repaired1'],"[[1003,25]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,0,
30450,ui_event2323_schedule,building_event2323_schedule,ui_event2323_schedule_des,2323TurkeyLegendA,,1,[],,,3,,[],0,,16,,0,1,"['repairing1','repairing2']","['repaired1','repaired2']","[[1003,19]]","[['1003',4]]","[[1003,27]]","[['1003',7],['2000071',1]]",[],[],,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
30502,ui_event2323_turkey,building_event2323_turkey,ui_event2323_turkey_des,2323TurkeyLegendA,,1,[],,Eventmission33_000TurkeyLegend,2,,[],0,,16,,1,1,['repairing'],['repaired'],"[[1003,5]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
30503,ui_event2323_flowerstand,building_story9_wizard,ui_event2323_flowerstand_des,2323TurkeyLegendA,,0,[],,Eventmission33_005TurkeyMate1,2,,[],0,,16,,1,1,['repairing'],['repaired'],"[[2000070,2],[2003,5],[2000071,2]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
30504,ui_event2323_housegate01,building_event4_lockerroomdoor,ui_event2323_housegate01_des,2323TurkeyLegendA,,0,[],,Eventmission33_006CleanPlants,2,,[],0,,16,,1,1,['repairing'],['repaired'],"[[2002,8],[2004,8],[2005,4]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
30505,ui_event2323_housegate02,building_event4_lockerroomdoor,ui_event2323_housegate02_des,2323TurkeyLegendA,,0,[],,Eventmission33_010WakeUpPartner,2,,[],0,,16,,1,1,['repairing'],['repaired'],"[[2004,12],[2003,10],[2005,2]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
30506,ui_event2323_mealtable,building_event28_dragon_schoolbus,ui_event2323_mealtable_des,2323TurkeyLegendA,,0,[],,,1,,[],0,,0,,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
30507,ui_event2323_TheifSeamew,building_event2323_TheifSeamew,ui_event2323_TheifSeamew_des,2323TurkeyLegendA,,1,[],,Eventmission33_009FallenPartner,2,,[],0,,16,,1,1,['repairing'],['repaired'],"[[2000070,3],[2002,5],[2000071,3]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
30508,ui_event2323_tv01,building_event2323_TV,ui_event2323_tv01_des,2323TurkeyLegendA,,0,[],,Eventmission33_012Television,2,,[],0,,16,,1,1,['repairing1'],['repaired1'],"[[2001,20],[2002,10],[2000070,7]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
30515,ui_event2323_flowercluster,building_event2323_flowerwall,ui_event2323_flowercluster_des,2323TurkeyLegendB,,0,[],,Eventmission33_022Film,2,,[0],0,,16,,1,1,['repairing'],['repaired'],"[[2004,20],[2003,20],[2000076,1]]","[['2000080',1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
30516,ui_event2323_glassandmirror,building_event2323_wine,ui_event2323_glassandmirror_des,2323TurkeyLegendB,,0,[],,Eventmission33_029FineWine,2,,[1],0,,16,,1,1,['repairing1'],['repaired2'],"[[2004,20],[2002,20],[2000072,5]]","[['2000080',1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
30517,ui_event2323_carriage,building_event2323_carriage,ui_event2323_carriage_des,2323TurkeyLegendB,,0,[],,Eventmission33_032WoodenFrame1,2,,[0],0,,16,,1,1,['repairing'],['repaired'],"[[2002,20],[2000076,3],[2000077,1]]","[['2000080',1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
30518,ui_event2323_cactus,building_event2323_cactus,ui_event2323_cactus_des,2323TurkeyLegendB,,0,[],,Eventmission33_033Carriage,2,,[0],0,,16,,1,1,['repairing'],['repaired'],"[[2001,25],[2002,25],[2005,10]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
30519,ui_event2323_launcher,building_event2323_launcher,ui_event2323_launcher_des,2323TurkeyLegendB,,0,[],,Eventmission33_035Pit7,2,,[1],0,,16,,1,1,['repairing'],['repaired'],"[[2001,30],[2002,25],[2000076,2]]","[['2000080',1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
30520,ui_event2323_pond,building_event2323_pond,ui_event2323_pond_des,2323TurkeyLegendB,,0,[],,Eventmission33_037WoodenFrame2,2,,[0],0,,16,,1,1,['repairing'],['repaired'],"[[2001,35],[2002,30],[2000073,15]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
30521,ui_event2323_papercage,building_event2323_cage,ui_event2323_papercage_des,2323TurkeyLegendB,,0,[],,Eventmission33_040Pit8,2,,[1],0,,16,,1,1,['repairing'],['repaired'],"[[2004,50],[2000076,15],[2000077,15]]","[['2000080',1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
30522,ui_event2323_vendingmachine01,building_event28_dragon_vendingmachine,ui_event2323_vendingmachine01_des,2323TurkeyLegendB,,0,[],,,1,,[],0,,16,,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
30523,ui_event2323_vendingmachine01,building_event28_dragon_vendingmachine,ui_event2323_vendingmachine01_des,2323TurkeyLegendB,,0,[],,,1,,[],0,,16,,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
30524,ui_event2323_vendingmachine01,building_event28_dragon_vendingmachine,ui_event2323_vendingmachine01_des,2323TurkeyLegendB,,0,[],,,1,,[],0,,16,,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
30525,ui_event2323_vendingmachine01,building_event28_dragon_vendingmachine,ui_event2323_vendingmachine01_des,2323TurkeyLegendB,,0,[],,,1,,[],0,,16,,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
30526,ui_event2323_vendingmachine01,building_event28_dragon_vendingmachine,ui_event2323_vendingmachine01_des,2323TurkeyLegendB,,0,[],,,1,,[],0,,16,,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
30527,ui_event2323_vendingmachine01,building_event28_dragon_vendingmachine,ui_event2323_vendingmachine01_des,2323TurkeyLegendB,,0,[],,,1,,[],0,,16,,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
30528,ui_event2323_vendingmachine01,building_event28_dragon_vendingmachine,ui_event2323_vendingmachine01_des,2323TurkeyLegendB,,0,[],,,1,,[],0,,16,,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
30529,ui_event2323_pittrap01,building_event2323_pittrap,ui_event2323_pittrap01_des,2323TurkeyLegendA,,0,[],,,4,,[],0,,16,,1,1,"['repairing1','repairing2','repairing3']","['repaired1','repaired2','repaired3']","[[2004,5]]",[],"[[2003,5]]",[],"[[2001,5]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
30530,ui_event2323_pittrap01,building_event2323_pittrap,ui_event2323_pittrap01_des,2323TurkeyLegendA,,0,[],,,4,,[],0,,16,,1,1,"['repairing1','repairing2','repairing3']","['repaired1','repaired2','repaired3']","[[2004,10]]",[],"[[2003,10]]",[],"[[2001,10]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
30531,ui_event2323_pittrap01,building_event2323_pittrap,ui_event2323_pittrap01_des,2323TurkeyLegendB,,0,[],,,4,,[],0,,16,,1,1,"['repairing1','repairing2','repairing3']","['repaired1','repaired2','repaired3']","[[2000073,2]]",[],"[[2000070,4]]",[],"[[2003,20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
30532,ui_event2323_pittrap01,building_event2323_pittrap,ui_event2323_pittrap01_des,2323TurkeyLegendB,,0,[],,,4,,[],0,,16,,1,1,"['repairing1','repairing2','repairing3']","['repaired1','repaired2','repaired3']","[[2001,10]]",[],"[[2003,10]]",[],"[[2005,4]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
30533,ui_event2323_pittrap01,building_event2323_pittrap,ui_event2323_pittrap01_des,2323TurkeyLegendB,,0,[],,,4,,[],0,,16,,1,1,"['repairing1','repairing2','repairing3']","['repaired1','repaired2','repaired3']","[[2001,10]]",[],"[[2005,8]]",[],"[[2003,10]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
30534,ui_event2323_pittrap01,building_event2323_pittrap,ui_event2323_pittrap01_des,2323TurkeyLegendB,,0,[],,,4,,[],0,,16,,1,1,"['repairing1','repairing2','repairing3']","['repaired1','repaired2','repaired3']","[[2004,10]]",[],"[[2000070,1]]",[],"[[2000076,1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
30535,ui_event2323_pittrap01,building_event2323_pittrap,ui_event2323_pittrap01_des,2323TurkeyLegendB,,0,[],,,4,,[],0,,16,,1,1,"['repairing1','repairing2','repairing3']","['repaired1','repaired2','repaired3']","[[2004,30]]",[],"[[2000076,5]]",[],"[[2000077,1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
30536,ui_event2323_pittrap01,building_event2323_pittrap,ui_event2323_pittrap01_des,2323TurkeyLegendB,,0,[],,,4,,[],0,,16,,1,1,"['repairing1','repairing2','repairing3']","['repaired1','repaired2','repaired3']","[[2001,45]]",[],"[[2000076,12]]",[],"[[2000077,12]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
30537,ui_event2323_gardengate,building_event28_dragon_schoolbus,ui_event2323_gardengate_des,2323TurkeyLegendA,,0,[],,Eventmission33_010WakeUpPartner,2,,[],0,,16,,0,1,['repairing'],['repaired'],"[[1003,25]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
30538,ui_event2323_stairs01,building_event2323_stairs,ui_event2323_stairs01_des,2323TurkeyLegendB,,0,[],,Eventmission33_025FindWineGlass,2,,[],0,,16,,1,1,['repairing'],['repaired'],"[[2004,10],[2002,10],[2000076,1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
30539,ui_event2323_stairs01,building_event2323_stairs,ui_event2323_stairs01_des,2323TurkeyLegendB,,0,[],,Eventmission33_025FindWineGlass,2,,[],0,,16,,1,1,['repairing'],['repaired'],"[[2004,10],[2002,10],[2000076,1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
30540,ui_event2323_stairs01,building_event2323_stairs,ui_event2323_stairs01_des,2323TurkeyLegendB,,0,[],,Eventmission33_038Pond,2,,[],0,,16,,1,1,['repairing'],['repaired'],"[[2005,20],[2000076,8],[2000077,8]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
30541,ui_event2323_shelf01,building_event2323_shelf,ui_event2323_shelf01_des,2323TurkeyLegendB,,0,[],,Eventmission33_031Pit6,2,,[],0,,16,,1,1,['repairing'],['repaired'],"[[2001,20],[2005,6],[2000073,6]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
30542,ui_event2323_shelf01,building_event2323_shelf,ui_event2323_shelf01_des,2323TurkeyLegendB,,0,[],,Eventmission33_036Cannon,2,,[],0,,16,,1,1,['repairing'],['repaired'],"[[2004,35],[2000076,3],[2000077,3]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
30543,ui_event2323_shelf01,building_event2323_shelf,ui_event2323_shelf01_des,2323TurkeyLegendB,,0,[],,Eventmission33_036Cannon,2,,[],0,,16,,1,1,['repairing'],['repaired'],"[[2004,35],[2000076,5],[2000077,3]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
30544,ui_event2323_shelf01,building_event2323_shelf,ui_event2323_shelf01_des,2323TurkeyLegendB,,0,[],,Eventmission33_038Pond,2,,[],0,,16,,1,1,['repairing'],['repaired'],"[[2004,35],[2000076,3],[2000077,3]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
30545,ui_event2323_shelf01,building_event2323_shelf,ui_event2323_shelf01_des,2323TurkeyLegendB,,0,[],,Eventmission33_040Pit8,2,,[],0,,16,,1,1,['repairing'],['repaired'],"[[2004,35],[2000076,3],[2000077,3]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
30546,ui_event2323_shelf01,building_event2323_shelf,ui_event2323_shelf01_des,2323TurkeyLegendB,,0,[],,Eventmission33_041Cage,2,,[],0,,16,,1,1,['repairing'],['repaired'],"[[2004,35],[2000076,3],[2000077,3]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
30547,ui_event2323_gate,building_event2323_gate,ui_event2323_gate_des,2323TurkeyLegendB,,0,[],,Eventmission33_041Cage,2,,[],0,,16,,1,1,['repairing'],['repaired'],"[[2000080,5],[2000076,25],[2000077,25]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
30548,ui_event2323_pointsfactory,building_event2323_pointsfactory,ui_event2323_pointsfactory_des,2323TurkeyLegendB,,0,[],,,1,,[],0,,0,,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
30549,ui_event2323_factory1,building_event2319_cleanfactory,ui_event2323_factory1_des,2323TurkeyLegendB,,0,[],,,1,,[],0,,0,,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
30550,ui_event2323_factory2,building_event2317_tong,ui_event2323_factory2_des,2323TurkeyLegendB,,0,[],,,2,,[],0,,0,,0,0,['repairing2'],['repaired2'],"[[2000075,2],[2002,20],[2004,20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
