id,name,desc,icon,widgetType,paginationType,type,dragonId,breedDragonId,productLevel,productNeedItem,orderType,productTime,timeValue,sellCoin,price,expValue,orderNumLimit,orderNormalWeight,orderDifficultWeight,timeOrderItem,timeOrderNumLimit,limittime,canUse,funcType,funcParam,itemLimit,getWays,getWayParam,sceneId,lookupWay,timeOrderUnlockLevel,itemConvert,showUp,
2000195,item_2000195,item_des_2000195,item_story4_component,13,3,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],99999,[0],item_getway_2000190,2327WeatherIslands,0,-1,[],,
2000196,item_2000196,item_des_2000196,item_story13_blessing,13,3,3,0,,0,"[[2000191,5]]",0,60,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,[0],item_getway_2000196,2327WeatherIslands,0,-1,[],,
2000197,item_2000197,item_des_2000197,item_story30_lostchip,13,3,3,0,,0,"[[2000192,4],[2000194,4]]",0,60,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,[0],item_getway_2000196,2327WeatherIslands,0,-1,[],,
2000198,item_2000198,item_des_2000198,item_2301DragonZoo_battery,13,3,3,0,,0,"[[2000193,4],[2000195,4]]",0,60,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,[0],item_getway_2000196,2327WeatherIslands,0,-1,[],,
2000199,item_2000199,item_des_2000199,item_story13_blessing3,13,-1,19,0,,0,"[[2000191,15]]",0,60,0,60,0,0,0,0,0,0,[],-1,1,9,"[2000196,3]",9999,[2],item_getway_2000196,2327WeatherIslands,0,-1,[],,
2000200,item_2000200,item_des_2000200,item_story30_lostchip3,13,-1,19,0,,0,"[[2000192,12],[2000194,12]]",0,60,0,90,0,0,0,0,0,0,[],-1,1,9,"[2000197,3]",9999,[2],item_getway_2000196,2327WeatherIslands,0,-1,[],,
2000201,item_2000201,item_des_2000201,item_2301DragonZoo_battery3,13,-1,19,0,,0,"[[2000193,12],[2000195,12]]",0,60,0,30,0,0,0,0,0,0,[],-1,1,9,"[2000198,3]",9999,[2],item_getway_2000196,2327WeatherIslands,0,-1,[],,
2000202,item_2000202,item_des_2000202,item_story13_blessing5,13,-1,19,0,,0,"[[2000191,25]]",0,60,0,50,0,0,0,0,0,0,[],-1,1,9,"[2000196,5]",9999,[2],item_getway_2000196,2327WeatherIslands,0,-1,[],,
2000203,item_2000203,item_des_2000203,item_story30_lostchip5,13,-1,19,0,,0,"[[2000192,20],[2000194,20]]",0,60,0,100,0,0,0,0,0,0,[],-1,1,9,"[2000197,5]",9999,[2],item_getway_2000196,2327WeatherIslands,0,-1,[],,
2000204,item_2000204,item_des_2000204,item_2301DragonZoo_battery5,13,-1,19,0,,0,"[[2000193,20],[2000195,20]]",0,60,0,150,0,0,0,0,0,0,[],-1,1,9,"[2000198,5]",9999,[2],item_getway_2000196,2327WeatherIslands,0,-1,[],,
2000205,item_37002,item_desc_37002,item_2326NoBeardPirates_50points,160,-1,19,0,,0,"[[2001,5],[2003,5],[2004,5]]",0,60,0,20,0,0,0,0,0,0,[],-1,1,9,"[38037,50]",9999,[0],item_getway_2000196,2327WeatherIslands,0,-1,[],,
2000206,item_37002,item_desc_37002,item_2326NoBeardPirates_250points,160,-1,19,0,,0,"[[2000207,10],[2004,5]]",0,60,0,20,0,0,0,0,0,0,[],-1,1,9,"[38037,250]",9999,[0],item_getway_2000196,2327WeatherIslands,0,-1,[],,
2000207,item_2000207,item_des_2000207,item_red_fruit,13,3,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,[4],item_getway_2000190,2327WeatherIslands,0,-1,[],,
2000330,item_2000330,item_des_2000330,item_2402SkyCity_cloudstone,13,3,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,[4],item_getway_2402collect,2402SkyCityA,0,-1,[],,
2000331,item_2000331,item_des_2000331,item_2402SkyCity_cloudsugar,13,3,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,34,[],9999,[4],item_getway_2402collect,2402SkyCityA,0,-1,[],,
2000332,item_2000332,item_des_2000332,item_2402SkyCity_starfeather,13,3,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,[4],item_getway_2402collect,2402SkyCityA,0,-1,[],,
2000333,item_2000333,item_des_2000333,item_2402SkyCity_elementstone,13,3,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,[4],item_getway_2402collect,2402SkyCityA,0,-1,[],,
2000334,item_2000334,item_des_2000334,item_2402SkyCity_wondercloud,13,3,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,[4],item_getway_2402collect,2402SkyCityA,0,-1,[],,
2000335,item_2000335,item_des_2000335,item_2402SkyCity_ballon,13,3,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,[4],item_getway_2402collect,2402SkyCityA,0,-1,[],,
2000336,item_2000336,item_des_2000336,item_2402SkyCity_fragment,13,3,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,[4],item_getway_2402collect,2402SkyCityA,0,-1,[],,
2000337,item_2000337,item_des_2000337,item_2402SkyCity_energy,13,3,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,35,[],9999,[4],item_getway_2402feed,2402SkyCityA,0,-1,[],,
2000338,item_2000338,item_des_2000338,item_2402SkyCity_cloudwing,13,3,3,0,,0,"[[2000332,4],[2000334,4]]",0,60,0,20,0,0,0,0,0,0,[],-1,1,0,[],9999,[2],item_getway_2402craft,2402SkyCityA,0,-1,[],,
2000339,item_2000339,item_des_2000339,item_2402SkyCity_wishingdust,13,3,3,0,,0,"[[2000333,4],[2000335,4]]",0,60,0,20,0,0,0,0,0,0,[],-1,1,0,[],9999,[2],item_getway_2402craft,2402SkyCityA,0,-1,[],,
2000340,item_2000340,item_des_2000338,item_2402SkyCity_cloudwing5,13,-1,19,0,,0,"[[2000332,20],[2000334,20]]",0,60,0,50,0,0,0,0,0,0,[],-1,1,9,"[2000338,5]",9999,[2],item_getway_2402craft,2402SkyCityA,0,-1,[],,
2000341,item_2000341,item_des_2000339,item_2402SkyCity_wishingdust4,13,-1,19,0,,0,"[[2000333,16],[2000335,16]]",0,60,0,50,0,0,0,0,0,0,[],-1,1,9,"[2000339,4]",9999,[2],item_getway_2402craft,2402SkyCityA,0,-1,[],,
2000342,item_2000342,item_desc_37002,item_2402SkyCity_points10,165,-1,19,0,,0,"[[2004,10],[2003,10],[2001,10]]",0,120,0,50,0,0,0,0,0,0,[],-1,1,9,"[38042,10]",9999,[2],item_getway_2402craft,2402SkyCityA,0,-1,[],,
2000343,item_2000343,item_desc_37002,item_2402SkyCity_points60,165,-1,19,0,,0,"[[2003,10],[2000331,7]]",0,60,0,50,0,0,0,0,0,0,[],-1,1,9,"[38042,60]",9999,[2],item_getway_2402craft,2402SkyCityA,0,-1,[],,
2000344,item_2000344,item_desc_37002,item_2326NoBeardPirates_250points,165,-1,19,0,,0,"[[2003,10],[2000337,4],[2000331,3]]",0,30,0,50,0,0,0,0,0,0,[],-1,1,9,"[38042,250]",9999,[2],item_getway_2402craft,2402SkyCityA,0,-1,[],,
2000345,item_2000345,item_des_2000338,item_2402SkyCity_cloudwing3,13,-1,19,0,,0,"[[2000332,12],[2000334,12]]",0,60,0,50,0,0,0,0,0,0,[],-1,1,9,"[2000338,3]",9999,[2],item_getway_2402craft,2402SkyCityA,0,-1,[],,
2000390,item_2000390,item_des_2000390,item_2309FairyJourney_magiccrystalstone,13,3,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,[4],item_getway_2404collect,2404EmotionCrisis,0,-1,[],,
2000391,item_2000391,item_des_2000391,item_2404EmotionCrisis_mask,13,3,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,[4],item_getway_2404collect,2404EmotionCrisis,0,-1,[],,
2000392,item_2000392,item_des_2000392,item_2404EmotionCrisis_candlestick,13,3,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,[4],item_getway_2404collect,2404EmotionCrisis,0,-1,[],,
2000393,item_2000393,item_des_2000393,item_2404EmotionCrisis_torch,13,3,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,[4],item_getway_2404collect,2404EmotionCrisis,0,-1,[],,
2000394,item_2000394,item_des_2000394,item_2320StarPark_starpieces,13,3,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,[4],item_getway_2404collect,2404EmotionCrisis,0,-1,[],,
2000395,item_2000395,item_des_2000395,item_2324ToyCity_Mirror,13,3,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,[4],item_getway_2404collect,2404EmotionCrisis,0,-1,[],,
2000396,item_2000396,item_des_2000396,item_2308MagicBox_brightcoinbox2,13,3,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,[4],item_getway_2404collect,2404EmotionCrisis,0,-1,[],,
2000397,item_2000397,item_des_2000397,item_2309FairyJourney_magicformula,13,3,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,[4],item_getway_2404collect,2404EmotionCrisis,0,-1,[],,
2000398,item_2000398,item_des_2000398,item_2323TurkeyLegend_flower,13,3,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,[4],item_getway_2404collect,2404EmotionCrisis,0,-1,[],,
2000399,item_2000399,item_des_2000399,item_story30_energydrink,13,3,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,[4],item_getway_2404collect,2404EmotionCrisis,0,-1,[],,
2000400,item_2000400,item_des_2000400,item_2402SkyCity_wishingdust,13,3,4,0,,0,"[[2000391,5]]",0,60,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,[4],item_getway_2404process,2404EmotionCrisis,0,-1,[],,
2000401,item_2000401,item_des_2000401,item_2404EmotionCrisis_couragebadge,13,3,3,0,,0,"[[2000392,4],[2000394,4]]",0,60,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,[2],item_getway_2404process,2404EmotionCrisis,0,-1,[],,
2000402,item_2000402,item_des_2000402,item_story14_soulsoup,13,3,3,0,,0,"[[2000393,4],[2000395,4]]",0,60,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,[2],item_getway_2404process,2404EmotionCrisis,0,-1,[],,
2000403,item_2000400,item_des_2000400,item_2404EmotionCrisis_hopedustB,13,-1,19,0,,0,"[[2000391,25]]",0,60,0,50,0,0,0,0,0,0,[],-1,1,9,"[2000400,5]",9999,[2],item_getway_2404process,2404EmotionCrisis,0,-1,[],,
2000404,item_2000401,item_des_2000401,item_2404EmotionCrisis_couragebadgeB,13,-1,19,0,,0,"[[2000392,20],[2000394,20]]",0,60,0,50,0,0,0,0,0,0,[],-1,1,9,"[2000401,5]",9999,[2],item_getway_2404process,2404EmotionCrisis,0,-1,[],,
2000405,item_2000405,item_des_2000405,item_2403WonderAgent_pointflower,13,3,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,[4],item_getway_2404collect,2404EmotionCrisis,0,-1,[],,
2000406,item_37002,item_desc_37002,item_2402SkyCity_points10,168,-1,19,0,,0,"[[2004,10],[2003,10],[2001,10]]",0,120,0,50,0,0,0,0,0,0,[],-1,1,9,"[38044,10]",9999,[2],item_getway_2404process,2404EmotionCrisis,0,-1,[],,
2000407,item_37002,item_desc_37002,item_2402SkyCity_points60,168,-1,19,0,,0,"[[2003,10],[2000405,8]]",0,60,0,50,0,0,0,0,0,0,[],-1,1,9,"[38044,60]",9999,[2],item_getway_2404process,2404EmotionCrisis,0,-1,[],,
2000408,item_37002,item_desc_37002,item_2326NoBeardPirates_250points,168,-1,19,0,,0,"[[2003,10],[2000405,25]]",0,30,0,50,0,0,0,0,0,0,[],-1,1,9,"[38044,250]",9999,[2],item_getway_2404process,2404EmotionCrisis,0,-1,[],,
2000409,item_2000409,item_des_2000409,item_2310CubeWaterworld_cubekey,13,3,4,0,,0,,0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,[0],item_getway_2000409,2404EmotionCrisis,0,-1,[],,
2000450,item_2000450,item_des_2000450,item_2406SwanManor_wishstar,13,3,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],99999,[0],item_getway_2000450,2406SwanManor,0,-1,[],,
2000451,item_2000451,item_des_2000451,item_2406SwanManor_fatestone,13,3,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],99999,[0],item_getway_2000450,2406SwanManor,0,-1,[],,
2000452,item_2000452,item_des_2000452,item_2207SakuraManor_sakuradye,13,3,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],99999,[0],item_getway_2000450,2406SwanManor,0,-1,[],,
2000453,item_2000453,item_des_2000453,item_2315Colorfulland_colorfulfeather,13,3,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],99999,[0],item_getway_2000450,2406SwanManor,0,-1,[],,
2000454,item_2000454,item_des_2000454,item_2313MermaidCity_flowerdecoration,13,3,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],99999,[0],item_getway_2000450,2406SwanManor,0,-1,[],,
2000455,item_2000455,item_des_2000455,item_2406SwanManor_luckypotion,13,3,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],99999,[0],item_getway_2000450,2406SwanManor,0,-1,[],,
2000456,item_2000456,item_des_2000456,item_2402SkyCity_cloudstone,13,3,3,0,,0,"[[2000451,5]]",0,60,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,[0],item_getway_2000456,2406SwanManor,0,-1,[],,
2000457,item_2000457,item_des_2000457,item_2406SwanManor_dreambottle,13,3,3,0,,0,"[[2000452,4],[2000454,4]]",0,60,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,[0],item_getway_2000456,2406SwanManor,0,-1,[],,
2000458,item_2000458,item_des_2000458,item_2315Colorfulland_glassbottle,13,3,3,0,,0,"[[2000453,4],[2000455,4]]",0,60,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,[0],item_getway_2000456,2406SwanManor,0,-1,[],,
2000459,item_2000459,item_des_2000459,item_2406SwanManor_fategem5,13,-1,19,0,,0,"[[2000451,25]]",0,60,0,50,0,0,0,0,0,0,[],-1,1,9,"[2000456,5]",9999,[2],item_getway_2000456,2406SwanManor,0,-1,[],,
2000460,item_2000460,item_des_2000460,item_2406SwanManor_dreambottle5,13,-1,19,0,,0,"[[2000452,20],[2000454,20]]",0,60,0,100,0,0,0,0,0,0,[],-1,1,9,"[2000457,5]",9999,[2],item_getway_2000456,2406SwanManor,0,-1,[],,
2000461,item_2000461,item_des_2000461,item_2406SwanManor_eternitypotion5,13,-1,19,0,,0,"[[2000453,20],[2000455,20]]",0,60,0,150,0,0,0,0,0,0,[],-1,1,9,"[2000458,5]",9999,[2],item_getway_2000456,2406SwanManor,0,-1,[],,
2000462,item_37002,item_desc_37002,item_2402SkyCity_points10,170,-1,19,0,,0,"[[2004,10],[2003,10],[2001,10]]",0,120,0,50,0,0,0,0,0,0,[],-1,1,9,"[38046,10]",9999,[2],item_getway_2000456,2406SwanManor,0,-1,[],,
2000463,item_37002,item_desc_37002,item_2402SkyCity_points60,170,-1,19,0,,0,"[[2003,10],[2000464,8]]",0,60,0,50,0,0,0,0,0,0,[],-1,1,9,"[38046,60]",9999,[2],item_getway_2000456,2406SwanManor,0,-1,[],,
2000464,item_2000464,item_des_2000464,item_2324ToyCity_flower,13,3,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,[4],item_getway_2000450,2406SwanManor,0,-1,[],,
2000465,item_2000465,item_des_2000465,item_2406SwanManor_pinkblock,13,3,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,[4],item_getway_2000450,2406SwanManor,0,-1,[],,
2000466,item_2000466,item_des_2000466,item_2406SwanManor_blueblock,13,3,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,[4],item_getway_2000450,2406SwanManor,0,-1,[],,
2000467,item_37002,item_desc_37002,item_2326NoBeardPirates_250points,170,-1,19,0,,0,"[[2003,10],[2000464,25]]",0,60,0,50,0,0,0,0,0,0,[],-1,1,9,"[38046,250]",9999,[2],item_getway_2000456,2406SwanManor,0,-1,[],,
2000468,item_2000465,item_des_2000465,item_2406SwanManor_pinkblock,13,3,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,[4],item_getway_2000468,2406SwanManor,0,-1,[],,
2000469,item_2000466,item_des_2000466,item_2406SwanManor_blueblock,13,3,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,[4],item_getway_2000468,2406SwanManor,0,-1,[],,
2000470,item_2000470,item_des_2000470,item_2307CardKingdom_incantation,13,3,4,0,,0,[],0,0,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,[4],item_getway_2000470,2406SwanManor,0,-1,[],,
2000420,item_2000420,item_des_2000420,item_dragonmaze_rope,13,3,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,[0],item_getway_2405explore,2405SurvivalPioneers,0,-1,[],,
2000421,item_2000421,item_des_2000421,item_2405SurvivalPioneers_Bdrink,13,3,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,[0],item_getway_2405explore,2405SurvivalPioneers,0,-1,[],,
2000422,item_2000422,item_des_2000422,item_2319MagicalKitchen_toolbox,13,3,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,[0],item_getway_2405explore,2405SurvivalPioneers,0,-1,[],,
2000423,item_2000423,item_des_2000423,item_2405SurvivalPioneers_Dbang,13,3,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,[0],item_getway_2405explore,2405SurvivalPioneers,0,-1,[],,
2000424,item_2000424,item_des_2000424,item_2405SurvivalPioneers_Fcoal,13,3,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,[0],item_getway_2405explore,2405SurvivalPioneers,0,-1,[],,
2000425,item_2000425,item_des_2000425,item_2405SurvivalPioneers_Gflower,13,3,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,[0],item_getway_2405explore,2405SurvivalPioneers,0,-1,[],,
2000426,item_2000426,item_des_2000426,item_2405SurvivalPioneers_Hmao,13,3,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,[0],item_getway_2405explore,2405SurvivalPioneers,0,-1,[],,
2000427,item_2000427,item_des_2000427,item_2204CallGodBall_commonbook,13,3,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,[0],item_getway_2405explore,2405SurvivalPioneers,0,-1,[],,
2000428,item_2000428,item_des_2000428,item_2306FunSportsDay_bow,13,3,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,[0],item_getway_2405explore,2405SurvivalPioneers,0,-1,[],,
2000429,item_2000429,item_des_2000429,item_2313MermaidCity_seacompass,13,3,3,0,,0,"[[2000422,4],[2000423,4]]",0,60,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,[-1],,2405SurvivalPioneers,0,-1,[],,
2000430,item_2000430,item_des_2000430,item_2405SurvivalPioneers_bag,13,3,3,0,,0,"[[2000425,4],[2000426,4]]",0,60,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,[-1],,2405SurvivalPioneers,0,-1,[],,
2000431,item_2000431,item_des_2000431,item_2405SurvivalPioneers_deng,13,3,3,0,,0,"[[2000427,4],[2000428,4]]",0,60,0,10,0,0,0,0,0,0,[],-1,1,0,[],9999,[-1],,2405SurvivalPioneers,0,-1,[],,
2000432,item_2000429,item_des_2000429,item_2405SurvivalPioneers_zhi3,13,3,19,0,,0,"[[2000422,12],[2000423,12]]",0,60,0,20,0,0,0,0,0,0,[],-1,1,9,"[2000429,3]",9999,[-1],,2405SurvivalPioneers,0,-1,[],,
2000433,item_2000430,item_des_2000430,item_2405SurvivalPioneers_bag3,13,3,19,0,,0,"[[2000425,12],[2000426,12]]",0,60,0,20,0,0,0,0,0,0,[],-1,1,9,"[2000430,3]",9999,[-1],,2405SurvivalPioneers,0,-1,[],,
2000434,item_2000431,item_des_2000431,item_2405SurvivalPioneers_deng3,13,3,19,0,,0,"[[2000427,12],[2000428,12]]",0,60,0,20,0,0,0,0,0,0,[],-1,1,9,"[2000431,3]",9999,[-1],,2405SurvivalPioneers,0,-1,[],,
2000435,item_2000429,item_des_2000429,item_2405SurvivalPioneers_zhi5,13,3,19,0,,0,"[[2000422,20],[2000423,20]]",0,60,0,30,0,0,0,0,0,0,[],-1,1,9,"[2000429,5]",9999,[-1],,2405SurvivalPioneers,0,-1,[],,
2000436,item_2000430,item_des_2000430,item_2405SurvivalPioneers_bag5,13,3,19,0,,0,"[[2000425,20],[2000426,20]]",0,60,0,30,0,0,0,0,0,0,[],-1,1,9,"[2000430,5]",9999,[-1],,2405SurvivalPioneers,0,-1,[],,
2000437,item_2000431,item_des_2000431,item_2405SurvivalPioneers_deng5,13,3,19,0,,0,"[[2000427,20],[2000428,20]]",0,60,0,30,0,0,0,0,0,0,[],-1,1,9,"[2000431,5]",9999,[-1],,2405SurvivalPioneers,0,-1,[],,
2000438,item_37002,item_desc_37002,item_2402SkyCity_points10,168,-1,19,0,,0,"[[2004,10],[2003,10],[2001,10]]",0,120,0,50,0,0,0,0,0,0,[],-1,1,9,"[38045,10]",9999,[2],,2405SurvivalPioneers,0,-1,[],,
2000439,item_37002,item_desc_37002,item_2402SkyCity_points60,168,-1,19,0,,0,"[[2003,10],[2000446,8]]",0,60,0,50,0,0,0,0,0,0,[],-1,1,9,"[38045,60]",9999,[2],,2405SurvivalPioneers,0,-1,[],,
2000440,item_37002,item_desc_37002,item_2326NoBeardPirates_250points,168,-1,19,0,,0,"[[2003,10],[2000446,25]]",0,30,0,50,0,0,0,0,0,0,[],-1,1,9,"[38045,250]",9999,[2],,2405SurvivalPioneers,0,-1,[],,
2000441,,,icon_energy01,1,1,10,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,1,[5],9999,[0],item_getway_2405explore,2405SurvivalPioneers,0,-1,[],,
2000442,,,icon_energy01,1,1,10,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,1,[10],9999,[-1],,2405SurvivalPioneers,0,-1,[],,
2000443,,,icon_energy01,1,1,10,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,1,[30],9999,[-1],,2405SurvivalPioneers,0,-1,[],,
2000444,,,icon_energy01,1,1,10,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,1,[40],9999,[-1],,2405SurvivalPioneers,0,-1,[],,
2000445,,,icon_energy01,1,1,10,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,1,[50],9999,[-1],,2405SurvivalPioneers,0,-1,[],,
2000446,item_2000446,item_desc_2000446,item_2207SakuraManor_hotspringegg,13,3,4,0,,0,[],0,0,0,0,0,10,0,0,0,0,[],-1,1,19,[],9999,[0],item_getway_2405process,2405SurvivalPioneers,0,-1,[],,
2000500,item_2000090,item_des_2000090,item_2326NoBeardPirates_woodenbox,13,3,4,0,,0,,0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,[0],item_getway_2000090,Guide4NoBeardPirates,0,-1,[],,
2000501,item_2000091,item_des_2000091,item_2326NoBeardPirates_barrelring,13,3,4,0,,0,,0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,[0],item_getway_2000090,Guide4NoBeardPirates,0,-1,[],,
2000502,item_2000092,item_des_2000092,item_2326NoBeardPirates_limestone,13,3,4,0,,0,,0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,[0],item_getway_2000090,Guide4NoBeardPirates,0,-1,[],,
2000503,item_2000093,item_des_2000093,item_2326NoBeardPirates_oliveoil,13,3,4,0,,0,,0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,[0],item_getway_2000090,Guide4NoBeardPirates,0,-1,[],,
2000504,item_2000094,item_des_2000094,item_2326NoBeardPirates_sandbag,13,3,4,0,,0,,0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,[0],item_getway_2000090,Guide4NoBeardPirates,0,-1,[],,
2000505,item_2000095,item_des_2000095,item_2326NoBeardPirates_Neptuneshellfish,13,3,4,0,,0,,0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,[0],item_getway_2000090,Guide4NoBeardPirates,0,-1,[],,
2000506,item_2000096,item_des_2000096,item_2326NoBeardPirates_Reinforcingplate,13,3,3,0,,0,"[[2000501,5]]",0,60,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,[0],item_getway_2000096,Guide4NoBeardPirates,1,-1,[],,
2000507,item_2000097,item_des_2000097,item_2303Loverway_rock,13,3,3,0,,0,"[[2000502,4],[2000504,4]]",0,60,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,[0],item_getway_2000096,Guide4NoBeardPirates,1,-1,[],,
2000508,item_2000098,item_des_2000098,item_2326NoBeardPirates_deepseaglue,13,3,3,0,,0,"[[2000503,4],[2000505,4]]",0,60,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,[0],item_getway_2000096,Guide4NoBeardPirates,1,-1,[],,
2000509,item_2000099,item_des_2000099,item_2326NoBeardPirates_Reinforcingplate3,13,-1,19,0,,0,"[[2000501,15]]",0,60,0,10,0,0,0,0,0,0,[],-1,1,9,"[2000506,3]",9999,[0],item_getway_2000096,Guide4NoBeardPirates,0,-1,[],,
2000510,item_2000100,item_des_2000100,item_2326NoBeardPirates_clay3,13,-1,19,0,,0,"[[2000502,12],[2000504,12]]",0,60,0,10,0,0,0,0,0,0,[],-1,1,9,"[2000507,3]",9999,[0],item_getway_2000096,Guide4NoBeardPirates,0,-1,[],,
2000511,item_37002,item_desc_37002,item_2326NoBeardPirates_50points,158,-1,19,0,,0,"[[2001,5],[2004,5],[2003,5]]",0,60,0,10,0,0,0,0,0,0,[],-1,1,9,"[38047,50]",9999,[0],item_getway_2000096,Guide4NoBeardPirates,0,-1,[],,
2000512,item_37002,item_desc_37002,item_2326NoBeardPirates_250points,158,-1,19,0,,0,"[[2000513,5],[2000514,5],[2002,5]]",0,60,0,10,0,0,0,0,0,0,[],-1,1,9,"[38047,250]",9999,[0],item_getway_2000096,Guide4NoBeardPirates,0,-1,[],,
2000513,item_2000110,item_des_2000110,item_2326NoBeardPirates_piratesilvercoin,13,3,4,0,,0,,0,0,0,0,0,10,0,0,0,0,[],-1,1,19,[],9999,[0],item_getway_2000110,Guide4NoBeardPirates,0,-1,[],,
2000514,item_2000111,item_des_2000111,item_2317Wineestate_jiuping,13,3,4,0,,0,,0,0,0,0,0,10,0,0,0,0,[],-1,1,19,[],9999,[0],item_getway_2000111,Guide4NoBeardPirates,0,-1,[],,
2000515,item_2000112,item_des_2000112,item_dragonmaze_rope,13,3,4,0,,0,,0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,[0],item_getway_2000090,Guide4NoBeardPirates,1,-1,[],,
2000516,item_2000113,item_des_2000113,item_2326NoBeardPirates_roughpaint,13,3,4,0,,0,,0,0,0,0,0,10,0,0,0,0,[],-1,1,0,[],9999,[0],item_getway_2000090,Guide4NoBeardPirates,1,-1,[],,
