id,name,model,icon,length,width,attribute,dragonSkillAttribute,cleanTool,type,obstacleType,achievementType,taskunlock,consumeType,consume,whetherHide,rewardItem,rewardItem1,probabilityRewardItem1,probabilityRewardItem2,probabilityRewardItem3,dragonReward,roleLevel,FuncParam,group4ReturnEnergy,group5ReturnEnergy,group6ReturnEnergy,group7ReturnEnergy,display,
107415,UI_diamond_box1,2318MusicCampus_tuningtoolset,,1,1,0,0,,54,15,0,,1,"[1001,425]",0,"[[90543,34],[34025,10],[38027,340]]",[],[],[],[],[],1,[4319],,,,,[],
107416,UI_diamond_box1,2318MusicCampus_displaypanelinstallationbox,,1,1,0,0,,54,15,0,,1,"[1001,777]",0,"[[90544,39],[90556,7],[38027,777]]",[],[],[],[],[],1,[4319],,,,,[],
107417,UI_diamond_box1,2318MusicCampus_strongbucketglue,,1,1,0,0,,54,15,0,,1,"[1001,690]",0,"[[90545,40],[90557,5],[38027,476]]",[],[],[],[],[],1,[4319],,,,,[],
107418,UI_diamond_box1,2318MusicCampus_luckyrepairkit,,1,1,0,0,,54,15,0,,1,"[1001,2998]",0,"[[90551,55],[90557,45],[38027,777]]",[],[],[],[],[],1,[5999],,,,,[],
107419,UI_diamond_box1,2318MusicCampus_gypsum,,1,1,0,0,,54,15,0,,1,"[1001,280]",0,"[[90547,28],[90548,12],[38027,280]]",[],[],[],[],[],1,[4319],,,,,[],
107420,,inner_2319_01,,1,1,0,0,,14,0,0,,0,[],1,[],[],[],[],[],[],1,,,,,,[],
107421,,inner_2319_02,,1,1,0,0,,14,0,0,,0,[],1,[],[],[],[],[],[],1,,,,,,[],
107422,,inner_Village_Door_01,,1,1,0,0,,14,0,0,,0,[],1,[],[],[],[],[],[],1,,,,,,[],
107423,,inner_woodenfence13_01,,1,1,0,0,,14,0,0,,0,[],1,[],[],[],[],[],[],1,,,,,,[],
107600,flower,2325RacingCompetition_flower_01,,1,1,0,0,Shovel,1,1,0,,1,"[1003,20]",0,"[[2001,7],[2000024,4]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107601,flower,2325RacingCompetition_flower_02,,1,1,0,0,Shovel,1,1,0,,1,"[1003,16]",0,"[[2001,7],[2000024,3]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107602,flower,2325RacingCompetition_flower_03,,1,1,0,0,Shovel,1,1,0,,1,"[1003,20]",0,"[[2001,7],[2000024,4]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107603,flower,2325RacingCompetition_flower_04,,1,1,0,0,Shovel,1,1,0,,1,"[1003,20]",0,"[[2001,7],[2000024,4]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107604,flower,2325RacingCompetition_flower_05,,1,1,0,0,Shovel,1,1,0,,1,"[1003,25]",0,"[[2001,7],[2000024,5]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107605,flower,2325RacingCompetition_flower_06,,1,1,0,0,Shovel,1,1,0,,1,"[1003,25]",0,"[[2001,7],[2000024,5]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107606,flower,2325RacingCompetition_flower_07,,1,1,0,0,Shovel,1,1,0,,1,"[1003,28]",0,"[[2001,7],[2000024,6]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107607,flower,2325RacingCompetition_flower_08,,1,1,0,0,Shovel,1,1,0,,1,"[1003,16]",0,"[[2001,7],[2000024,3]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107608,flower,2325RacingCompetition_flower_09,,1,1,0,0,Shovel,1,1,0,,1,"[1003,25]",0,"[[2001,7],[2000024,5]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107609,flower,2325RacingCompetition_flower_10,,1,1,0,0,Shovel,1,1,0,,1,"[1003,28]",0,"[[2001,7],[2000024,6]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107610,flower,2325RacingCompetition_flower_11,,1,1,0,0,Shovel,1,1,0,,1,"[1003,20]",0,"[[2001,7],[2000024,4]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107611,flower,2325RacingCompetition_flower_12,,1,1,0,0,Shovel,1,1,0,,1,"[1003,20]",0,"[[2001,7],[2000024,4]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107612,flower,2325RacingCompetition_flower_13,,1,1,0,0,Shovel,1,1,0,,1,"[1003,25]",0,"[[2001,7],[2000024,5]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107613,flower,2325RacingCompetition_flower_14,,1,1,0,0,Shovel,1,1,0,,1,"[1003,33]",0,"[[2001,7],[2000024,6]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107614,flower,2325RacingCompetition_flower_15,,1,1,0,0,Shovel,1,1,0,,1,"[1003,28]",0,"[[2001,7],[2000024,6]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107615,grass,2325RacingCompetition_grass_01,,1,1,0,0,Shovel,1,1,0,,1,"[1003,28]",0,"[[2001,7],[2000024,6]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107616,grass,2325RacingCompetition_grass_02,,1,1,0,0,Shovel,1,1,0,,1,"[1003,20]",0,"[[2001,7],[2000024,4]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107617,grass,2325RacingCompetition_grass_03,,1,1,0,0,Shovel,1,1,0,,1,"[1003,25]",0,"[[2001,7],[2000024,5]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107618,grass,2325RacingCompetition_grass_04,,1,1,0,0,Shovel,1,1,0,,1,"[1003,25]",0,"[[2001,7],[2000024,5]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107619,grass,2325RacingCompetition_grass_05,,1,1,0,0,Shovel,1,1,0,,1,"[1003,33]",0,"[[2001,7],[2000024,6]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107620,grass,2325RacingCompetition_grass_06,,1,1,0,0,Shovel,1,1,0,,1,"[1003,20]",0,"[[2001,7],[2000024,4]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107621,grass,2325RacingCompetition_grass_07,,1,1,0,0,Shovel,1,1,0,,1,"[1003,20]",0,"[[2001,7],[2000024,4]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107622,grass,2325RacingCompetition_grass_08,,1,1,0,0,Shovel,1,1,0,,1,"[1003,18]",0,"[[2001,7],[2000024,4]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107623,grass,2325RacingCompetition_grass_09,,1,1,0,0,Shovel,1,1,0,,1,"[1003,28]",0,"[[2001,7],[2000024,6]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107624,grass,2325RacingCompetition_grass_10,,1,1,0,0,Shovel,1,1,0,,1,"[1003,20]",0,"[[2001,7],[2000024,4]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107625,grass,2325RacingCompetition_grass_11,,1,1,0,0,Shovel,1,1,0,,1,"[1003,20]",0,"[[2001,7],[2000024,4]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107626,grass,2325RacingCompetition_grass_12,,1,1,0,0,Shovel,1,1,0,,1,"[1003,18]",0,"[[2001,7],[2000024,4]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107627,grass,2325RacingCompetition_grass_13,,1,1,0,0,Shovel,1,1,0,,1,"[1003,20]",0,"[[2001,7],[2000024,4]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107628,grass,2325RacingCompetition_grass_14,,1,1,0,0,Shovel,1,1,0,,1,"[1003,33]",0,"[[2001,7],[2000024,6]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107629,grass,2325RacingCompetition_grass_15,,1,1,0,0,Shovel,1,1,0,,1,"[1003,33]",0,"[[2001,7],[2000024,6]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107630,stone,2325RacingCompetition_stone_01,,1,1,0,0,Pickaxe,1,1,0,,1,"[1003,25]",0,"[[2004,5],[2000024,5]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107631,stone,2325RacingCompetition_stone_02,,1,1,0,0,Pickaxe,1,1,0,,1,"[1003,45]",0,"[[2004,5],[2000024,9]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107632,tree,2325RacingCompetition_tree_01,,1,1,0,0,Hatchet,1,1,0,,1,"[1003,45]",0,"[[2003,5],[2000024,9]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107633,tree,2325RacingCompetition_tree_02,,1,1,0,0,Hatchet,1,1,0,,1,"[1003,45]",0,"[[2003,5],[2000024,9]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107634,tree,2325RacingCompetition_tree_03,,1,1,0,0,Hatchet,1,1,0,,1,"[1003,30]",0,"[[2003,5],[2000024,6]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107635,tree,2325RacingCompetition_tree_04,,1,1,0,0,Shovel,1,1,0,,1,"[1003,40]",0,"[[2003,5],[2000024,8]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107636,tree,2325RacingCompetition_tree_05,,1,1,0,0,Shovel,1,1,0,,1,"[1003,30]",0,"[[2003,5],[2000024,6]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107637,tree,2325RacingCompetition_tree_06,,1,1,0,0,Hatchet,1,1,0,,1,"[1003,30]",0,"[[2003,5],[2000024,6]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107638,tree,2325RacingCompetition_tree_07,,1,1,0,0,Hatchet,1,1,0,,1,"[1003,45]",0,"[[2003,5],[2000024,9]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107639,grass,2325RacingCompetition_grass_dragon,garden_purple_flower_05,1,1,1,0,Shovel,13,0,1,,1,"[1003,10]",0,"[[1003,10],[38034,10]]",[],[],[],[],[],1,[-1],,,,,[],
107640,tree,2325RacingCompetition_tree_dragon,funsportsday_tree_dragon,1,1,2,0,Hatchet,13,0,1,,1,"[1003,10]",0,"[[1003,10],[38034,10]]",[],[],[],[],[],1,[-1],,,,,[],
107641,stone,2325RacingCompetition_stone_dragon,IcefireHighland_stone_dragon,1,1,3,0,Pickaxe,13,0,1,,1,"[1003,10]",0,"[[1003,10],[38034,10]]",[],[],[],[],[],1,[-1],,,,,[],
107642,UI_diamond_box1,2325RacingCompetition_Catapult,,1,1,0,0,,54,15,0,,1,"[1001,500]",0,"[[2000003,27],[2000004,14],[2000024,320]]",[],[],[],[],[],1,[4319],,,,,[],
107643,UI_diamond_box1,2325RacingCompetition_Podium,,1,1,0,0,,54,15,0,,1,"[1001,750]",0,"[[2000006,22],[2000008,20],[2000024,750]]",[],[],[],[],[],1,[4319],,,,,[],
107660,flower,134EventFairyLake_flower_01,,1,1,0,0,Shovel,1,1,0,,1,"[1003,16]",0,"[[2001,5]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107661,flower,134EventFairyLake_flower_02,,1,1,0,0,Shovel,1,1,0,,1,"[1003,16]",0,"[[2001,5]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107662,flower,134EventFairyLake_flower_03,,1,1,0,0,Shovel,1,1,0,,1,"[1003,16]",0,"[[2001,5]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107663,flower,134EventFairyLake_flower_04,,1,1,0,0,Shovel,1,1,0,,1,"[1003,16]",0,"[[2001,5]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107664,flower,134EventFairyLake_flower_05,,1,1,0,0,Shovel,1,1,0,,1,"[1003,20]",0,"[[2001,6]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107665,flower,134EventFairyLake_flower_06,,1,1,0,0,Shovel,1,1,0,,1,"[1003,20]",0,"[[2001,6]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107666,grass,134EventFairyLake_grass_01,,1,1,0,0,Shovel,1,1,0,,1,"[1003,22]",0,"[[2001,7]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107667,grass,134EventFairyLake_grass_02,,1,1,0,0,Shovel,1,1,0,,1,"[1003,24]",0,"[[2001,8]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107668,grass,134EventFairyLake_grass_03,,1,1,0,0,Shovel,1,1,0,,1,"[1003,22]",0,"[[2001,7]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107669,grass,134EventFairyLake_grass_04,,1,1,0,0,Shovel,1,1,0,,1,"[1003,24]",0,"[[2001,8]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107670,grass,134EventFairyLake_grass_05,,1,1,0,0,Shovel,1,1,0,,1,"[1003,18]",0,"[[2001,6]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107671,grass,134EventFairyLake_grass_06,,1,1,0,0,Shovel,1,1,0,,1,"[1003,22]",0,"[[2001,7]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107672,grass,134EventFairyLake_grass_07,,1,1,0,0,Shovel,1,1,0,,1,"[1003,14]",0,"[[2001,4]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107673,grass,134EventFairyLake_grass_08,,1,1,0,0,Shovel,1,1,0,,1,"[1003,22]",0,"[[2001,7]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107674,tree,134EventFairyLake_tree_01,,1,1,0,0,Hatchet,1,1,0,,1,"[1003,52]",0,"[[2003,13]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107675,tree,134EventFairyLake_tree_02,,1,1,0,0,Hatchet,1,1,0,,1,"[1003,52]",0,"[[2003,13]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107676,tree,134EventFairyLake_tree_03,,1,1,0,0,Hatchet,1,1,0,,1,"[1003,52]",0,"[[2003,13]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107677,tree,134EventFairyLake_tree_04,,1,1,0,0,Shovel,1,1,0,,1,"[1003,45]",0,"[[2003,11]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107678,tree,134EventFairyLake_tree_05,,1,1,0,0,Shovel,1,1,0,,1,"[1003,40]",0,"[[2003,10]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107679,tree,134EventFairyLake_tree_06,,1,1,0,0,Hatchet,1,1,0,,1,"[1003,35]",0,"[[2003,8]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107680,tree,134EventFairyLake_tree_07,,1,1,0,0,Hatchet,1,1,0,,1,"[1003,42]",0,"[[2003,10]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107681,tree,134EventFairyLake_tree_08,,1,1,0,0,Hatchet,1,1,0,,1,"[1003,45]",0,"[[2003,11]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107682,tree,134EventFairyLake_tree_09,,1,1,0,0,Hatchet,1,1,0,,1,"[1003,40]",0,"[[2003,10]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107683,grass,134EventFairyLake_grass_09,,1,1,0,0,Shovel,1,1,0,,1,"[1003,5]",0,"[[2001,1]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107684,grass,134EventFairyLake_grass_10,,1,1,0,0,Shovel,1,1,0,,1,"[1003,6]",0,"[[2001,1]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107685,grass,134EventFairyLake_grass_11,,1,1,0,0,Shovel,1,1,0,,1,"[1003,5]",0,"[[2001,1]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107686,grass,134EventFairyLake_grass_12,,1,1,0,0,Shovel,1,1,0,,1,"[1003,18]",0,"[[2001,1]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107687,grass,134EventFairyLake_grass_13,,1,1,0,0,Shovel,1,1,0,,1,"[1003,5]",0,"[[2001,1]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107700,flower,2323TurkeyLegend_flower_01,,1,1,0,0,Shovel,1,1,0,,1,"[1003,14]",0,"[[2001,7],[38033,14]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107701,flower,2323TurkeyLegend_flower_02,,1,1,0,0,Shovel,1,1,0,,1,"[1003,14]",0,"[[2001,7],[38033,14]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107702,flower,2323TurkeyLegend_flower_03,,1,1,0,0,Shovel,1,1,0,,1,"[1003,20]",0,"[[2001,10],[38033,20]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107703,flower,2323TurkeyLegend_flower_04,,1,1,0,0,Shovel,1,1,0,,1,"[1003,33]",0,"[[2001,16],[38033,33]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107704,flower,2323TurkeyLegend_flower_05,,1,1,0,0,Shovel,1,1,0,,1,"[1003,20]",0,"[[2001,10],[38033,20]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107705,flower,2323TurkeyLegend_flower_07,,1,1,0,0,Shovel,1,1,0,,1,"[1003,25]",0,"[[2001,12],[38033,25]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107706,flower,2323TurkeyLegend_flower_08,,1,1,0,0,Shovel,1,1,0,,1,"[1003,28]",0,"[[2001,14],[38033,28]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107707,flower,2323TurkeyLegend_flower_09,,1,1,0,0,Shovel,1,1,0,,1,"[1003,16]",0,"[[2001,8],[38033,16]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107708,flower,2323TurkeyLegend_flower_10,,1,1,0,0,Shovel,1,1,0,,1,"[1003,25]",0,"[[2001,12],[38033,25]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107709,flower,2323TurkeyLegend_flower_11,,1,1,0,0,Shovel,1,1,0,,1,"[1003,28]",0,"[[2001,14],[38033,28]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107710,flower,2323TurkeyLegend_flower_12,,1,1,0,0,Shovel,1,1,0,,1,"[1003,20]",0,"[[2001,10],[38033,20]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107711,flower,2323TurkeyLegend_flower_13,,1,1,0,0,Shovel,1,1,0,,1,"[1003,20]",0,"[[2001,10],[38033,20]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107712,flower,2323TurkeyLegend_flower_14,,1,1,0,0,Shovel,1,1,0,,1,"[1003,25]",0,"[[2001,12],[38033,25]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107713,flower,2323TurkeyLegend_flower_15,,1,1,0,0,Shovel,1,1,0,,1,"[1003,33]",0,"[[2001,16],[38033,33]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107714,flower,2323TurkeyLegend_flower_16,,1,1,0,0,Shovel,1,1,0,,1,"[1003,28]",0,"[[2001,14],[38033,28]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107715,flower,2323TurkeyLegend_flower_17,,1,1,0,0,Shovel,1,1,0,,1,"[1003,25]",0,"[[2001,12],[38033,25]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107716,flower,2323TurkeyLegend_flower_18,,1,1,0,0,Shovel,1,1,0,,1,"[1003,20]",0,"[[2001,10],[38033,20]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107717,grass,2323TurkeyLegend_grass_01,,1,1,0,0,Shovel,1,1,0,,1,"[1003,28]",0,"[[2001,14],[38033,28]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107718,grass,2323TurkeyLegend_grass_02,,1,1,0,0,Shovel,1,1,0,,1,"[1003,20]",0,"[[2001,10],[38033,20]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107719,grass,2323TurkeyLegend_grass_03,,1,1,0,0,Shovel,1,1,0,,1,"[1003,25]",0,"[[2001,12],[38033,25]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107720,grass,2323TurkeyLegend_grass_04,,1,1,0,0,Shovel,1,1,0,,1,"[1003,25]",0,"[[2001,12],[38033,25]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107721,grass,2323TurkeyLegend_grass_05,,1,1,0,0,Shovel,1,1,0,,1,"[1003,33]",0,"[[2001,16],[38033,33]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107722,grass,2323TurkeyLegend_grass_06,,1,1,0,0,Shovel,1,1,0,,1,"[1003,20]",0,"[[2001,10],[38033,20]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107723,grass,2323TurkeyLegend_grass_07,,1,1,0,0,Shovel,1,1,0,,1,"[1003,20]",0,"[[2001,10],[38033,20]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107724,grass,2323TurkeyLegend_grass_08,,1,1,0,0,Shovel,1,1,0,,1,"[1003,18]",0,"[[2001,9],[38033,18]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107725,grass,2323TurkeyLegend_grass_09,,1,1,0,0,Shovel,1,1,0,,1,"[1003,28]",0,"[[2001,14],[38033,28]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107726,grass,2323TurkeyLegend_grass_10,,1,1,0,0,Shovel,1,1,0,,1,"[1003,20]",0,"[[2001,10],[38033,20]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107727,grass,2323TurkeyLegend_grass_11,,1,1,0,0,Shovel,1,1,0,,1,"[1003,20]",0,"[[2001,10],[38033,20]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107728,grass,2323TurkeyLegend_grass_12,,1,1,0,0,Shovel,1,1,0,,1,"[1003,18]",0,"[[2001,9],[38033,18]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107729,grass,2323TurkeyLegend_grass_13,,1,1,0,0,Shovel,1,1,0,,1,"[1003,20]",0,"[[2001,10],[38033,20]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107730,grass,2323TurkeyLegend_grass_14,,1,1,0,0,Shovel,1,1,0,,1,"[1003,33]",0,"[[2001,16],[38033,33]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107731,grass,2323TurkeyLegend_grass_15,,1,1,0,0,Shovel,1,1,0,,1,"[1003,33]",0,"[[2001,16],[38033,33]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107732,grass,2323TurkeyLegend_grass_16,,1,1,0,0,Shovel,1,1,0,,1,"[1003,20]",0,"[[2001,10],[38033,20]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
107733,grass,2323TurkeyLegend_grass_17,,1,1,0,0,Shovel,1,1,0,,1,"[1003,33]",0,"[[2001,16],[38033,33]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
