id,name,activityText,activityBG,type,unlockLevel,unlockTask,prewarm,startTime,rankEndTime,endTime,sceneID,sceneCloseTime,reward,prewarmUI,prewarmRes,prewarmDesc,taskButtonIcon,eventButtonIcon,rankType,rankConfig,sceneIconShow,rankItem,sceneIds,lowestVersion,forecastWeight,scoreReward,displayReward,ad_image,ending_image,forecastDesc,relationId,dropItemId,productItemId,enterminiscenceId,activitycoin,grandprize,eventmapbpreward,eventmapbpdec,reopeningpartner,factoryIcon,clearID,showImage,isRedEnergy,PartnerShow
8162,ui_dragonSeason_main_title,ui_dragonSeason_teamActivity_text,ui_team_events_pic2,8,11,,,2024-1-13 19:00:00,2024-1-19 19:00:00,2024-1-20 19:00:00,,,,0,ui_team_events_pic2,,,,[9],"[[50],[10]]",0,43001,,,,,,,,,[8160],,,,,,,,,,[],,,
8163,ui_dragonSeason_main_title,ui_dragonSeason_teamActivity_text,ui_team_events_pic2,8,11,,,2024-1-20 19:00:00,2024-1-26 19:00:00,2024-1-27 19:00:00,,,,0,ui_team_events_pic2,,,,[9],"[[50],[10]]",0,43001,,,,,,,,,[8160],,,,,,,,,,[],,,
8164,ui_dragonSeason_main_title,ui_dragonSeason_teamActivity_text,ui_team_events_pic2,8,11,,,2024-1-27 19:00:00,2024-2-2 19:00:00,2024-2-3 19:00:00,,,,0,ui_team_events_pic2,,,,[9],"[[50],[10]]",0,43001,,,,,,,,,[8160],,,,,,,,,,[],,,
8170,ui_dragonSeason_main_title,ui_dragonSeason_teamActivity_text,ui_team_events_pic2,8,11,,2024-2-3 19:00:00,2024-2-4 19:00:00,2024-3-3 19:00:00,2024-3-3 19:00:00,,,"[100000,[403001,1]]",0,ui_team_events_pic2,,,,[10],"[[50],[10]]",0,43001,,,4,,94003,Ad_image_marathon,,"ui_activityForecast_marathon1,ui_activityForecast_marathon2,ui_activityForecast_marathon3","[8171,8172,8173,8174]",,,,,,,,,,[],,,
8171,ui_dragonSeason_main_title,ui_dragonSeason_teamActivity_text,ui_team_events_pic2,8,11,,,2024-2-4 19:00:00,2024-2-10 19:00:00,2024-2-11 19:00:00,,,,0,ui_team_events_pic2,,,,[9],"[[50],[10]]",0,43001,,,,,,,,,[8170],,,,,,,,,,[],,,
8172,ui_dragonSeason_main_title,ui_dragonSeason_teamActivity_text,ui_team_events_pic2,8,11,,,2024-2-11 19:00:00,2024-2-17 19:00:00,2024-2-18 19:00:00,,,,0,ui_team_events_pic2,,,,[9],"[[50],[10]]",0,43001,,,,,,,,,[8170],,,,,,,,,,[],,,
8173,ui_dragonSeason_main_title,ui_dragonSeason_teamActivity_text,ui_team_events_pic2,8,11,,,2024-2-18 19:00:00,2024-2-24 19:00:00,2024-2-25 19:00:00,,,,0,ui_team_events_pic2,,,,[9],"[[50],[10]]",0,43001,,,,,,,,,[8170],,,,,,,,,,[],,,
8174,ui_dragonSeason_main_title,ui_dragonSeason_teamActivity_text,ui_team_events_pic2,8,11,,,2024-2-25 19:00:00,2024-3-2 19:00:00,2024-3-3 19:00:00,,,,0,ui_team_events_pic2,,,,[9],"[[50],[10]]",0,43001,,,,,,,,,[8170],,,,,,,,,,[],,,
8180,ui_dragonSeason_main_title,ui_dragonSeason_teamActivity_text,ui_team_events_pic2,8,11,,2024-3-3 19:00:00,2024-3-4 19:00:00,2024-4-1 19:00:00,2024-4-1 19:00:00,,,"[100000,[401001,1]]",0,ui_team_events_pic2,,,,[10],"[[50],[10]]",0,43001,,,4,,94003,Ad_image_marathon,,"ui_activityForecast_marathon1,ui_activityForecast_marathon2,ui_activityForecast_marathon3","[8181,8182,8183,8184]",,,,,,,,,,[],,,
8181,ui_dragonSeason_main_title,ui_dragonSeason_teamActivity_text,ui_team_events_pic2,8,11,,,2024-3-4 19:00:00,2024-3-10 19:00:00,2024-3-11 19:00:00,,,,0,ui_team_events_pic2,,,,[9],"[[50],[10]]",0,43001,,,,,,,,,[8180],,,,,,,,,,[],,,
8182,ui_dragonSeason_main_title,ui_dragonSeason_teamActivity_text,ui_team_events_pic2,8,11,,,2024-3-11 19:00:00,2024-3-17 19:00:00,2024-3-18 19:00:00,,,,0,ui_team_events_pic2,,,,[9],"[[50],[10]]",0,43001,,,,,,,,,[8180],,,,,,,,,,[],,,
8183,ui_dragonSeason_main_title,ui_dragonSeason_teamActivity_text,ui_team_events_pic2,8,11,,,2024-3-18 19:00:00,2024-3-24 19:00:00,2024-3-25 19:00:00,,,,0,ui_team_events_pic2,,,,[9],"[[50],[10]]",0,43001,,,,,,,,,[8180],,,,,,,,,,[],,,
8184,ui_dragonSeason_main_title,ui_dragonSeason_teamActivity_text,ui_team_events_pic2,8,11,,,2024-3-25 19:00:00,2024-3-31 19:00:00,2024-4-1 19:00:00,,,,0,ui_team_events_pic2,,,,[9],"[[50],[10]]",0,43001,,,,,,,,,[8180],,,,,,,,,,[],,,
9001,ui_dragonFishing_main_title,,ui_dragonFishing_pic01,12,10,,2023-9-6 19:00:00,2023-9-8 19:00:00,2023-9-12 19:00:00,2023-9-13 19:00:00,fishing,,,0,ui_dragonFishing_pic01,ui_dragonPve_desc,,,[16],"[[100],[30],[10,16],[17,21],[22,26],[27,31],[32,36],[37,41],[42,59]]",0,48001,,,2,"[1001,50]","[1003,300]",ui_dragonFishing_pic01,,"ui_dragonFishing_upCome_fish_text,ui_dragonFishing_upCome_point_text,ui_dragonFishing_upCome_gift_text",[],,,,,,,,,,[],,,
9002,ui_dragonFishing_main_title,,ui_dragonFishing_pic01,12,10,,2023-9-27 19:00:00,2023-9-29 19:00:00,2023-10-3 19:00:00,2023-10-4 19:00:00,fishing2,,,0,ui_dragonFishing_pic01,ui_dragonPve_desc,,,[16],"[[0],[30],[10,20],[21,30],[31,40],[41,59]]",0,48001,,3.1.0,2,"[1001,50]","[1003,300]",ui_dragonFishing_pic01,,"ui_dragonFishing_upCome_fish_text,ui_dragonFishing_upCome_point_text,ui_dragonFishing_upCome_gift_text",[],,,,,,,,,,[],,,
9003,ui_dragonFishing_main_title,,ui_dragonFishing_pic01,12,10,,2023-10-18 19:00:00,2023-10-20 19:00:00,2023-10-24 19:00:00,2023-10-25 19:00:00,fishing3,,,0,ui_dragonFishing_pic01,ui_dragonPve_desc,,,[16],"[[0],[30],[10,20],[21,30],[31,40],[41,59]]",0,48001,,,2,"[1001,50]","[1003,300]",ui_dragonFishing_pic01,,"ui_dragonFishing_upCome_fish_text,ui_dragonFishing_upCome_point_text,ui_dragonFishing_upCome_gift_text",[],,,,,,,,,,[],,,
9004,ui_dragonFishing_main_title,,ui_dragonFishing_pic01,12,10,,2023-11-8 19:00:00,2023-11-10 19:00:00,2023-11-14 19:00:00,2023-11-15 19:00:00,fishing1,,,0,ui_dragonFishing_pic01,ui_dragonPve_desc,,,[16],"[[0],[30],[10,20],[21,30],[31,40],[41,59]]",0,48001,,,2,"[1001,50]","[1003,300]",ui_dragonFishing_pic01,,"ui_dragonFishing_upCome_fish_text,ui_dragonFishing_upCome_point_text,ui_dragonFishing_upCome_gift_text",[],,,,,,,,,,[],,,
9005,ui_dragonFishing_main_title,,ui_dragonFishing_pic01,12,10,,2023-8-16 19:00:00,2023-8-18 19:00:00,2023-8-22 19:00:00,2023-8-23 19:00:00,fishing1,,,0,ui_dragonFishing_pic01,ui_dragonPve_desc,,,"[16,17]","[[100],[30],[10,16],[17,21],[22,26],[27,31],[32,36],[37,41],[42,59]]",0,48001,,,2,"[1001,50]","[1003,300]",ui_dragonFishing_pic01,,"ui_dragonFishing_upCome_fish_text,ui_dragonFishing_upCome_point_text,ui_dragonFishing_upCome_gift_text",[],,,,,,,,,,[],,,
13001,consume_energy_title,,ui_energyreturn_event_pic,13,9,,2023-9-26 19:00:00,2023-9-28 20:00:00,2023-10-2 19:00:00,2023-10-2 19:00:00,,,,1,ui_energyreturn_event_pic,ui_dragonPve_desc,,,[],[],0,,,,22,[],,ui_energyreturn_event_pic,,"consume_energy_guide1,consume_energy_guide2,consume_energy_guide3",,,,,,,,,,,[],,,
13002,consume_energy_title,,ui_energyreturn_event_pic,13,9,,2023-10-3 19:00:00,2023-10-5 20:00:00,2023-10-9 19:00:00,2023-10-9 19:00:00,,,,1,ui_energyreturn_event_pic,ui_dragonPve_desc,,,[],[],0,,,,22,"[1003,25000]",,ui_energyreturn_event_pic,,"consume_energy_guide1,consume_energy_guide2,consume_energy_guide3",,,,,,,,,,,[],,,
13003,consume_energy_title,,ui_energyreturn_event_pic,13,9,,2023-10-10 19:00:00,2023-10-12 20:00:00,2023-10-16 19:00:00,2023-10-16 19:00:00,,,,1,ui_energyreturn_event_pic,ui_dragonPve_desc,,,[],[],0,,,,22,"[1003,25000]",,ui_energyreturn_event_pic,,"consume_energy_guide1,consume_energy_guide2,consume_energy_guide3",,,,,,,,,,,[],,,
13004,consume_energy_title,,ui_energyreturn_event_pic,13,9,,2023-10-17 19:00:00,2023-10-19 20:00:00,2023-10-23 19:00:00,2023-10-23 19:00:00,,,,1,ui_energyreturn_event_pic,ui_dragonPve_desc,,,[],[],0,,,,22,"[1003,25000]",,ui_energyreturn_event_pic,,"consume_energy_guide1,consume_energy_guide2,consume_energy_guide3",,,,,,,,,,,[],,,
13005,consume_energy_title,,ui_energyreturn_event_pic,13,9,,2023-10-27 19:00:00,2023-10-29 20:00:00,2023-11-2 19:00:00,2023-11-2 19:00:00,,,,1,ui_energyreturn_event_pic,ui_dragonPve_desc,,,[],[],0,,,,22,"[1003,25000]",,ui_energyreturn_event_pic,,"consume_energy_guide1,consume_energy_guide2,consume_energy_guide3",,,,,,,,,,,[],,,
13006,consume_energy_title,,ui_energyreturn_event_pic,13,9,,2024-1-8 19:00:00,2024-1-8 20:00:00,2024-1-11 19:00:00,2024-1-11 19:00:00,,,,1,ui_energyreturn_event_pic,ui_dragonPve_desc,,,[],[],0,,,,22,"[1003,25000]",,ui_energyreturn_event_pic,,"consume_energy_guide1,consume_energy_guide2,consume_energy_guide3",,,,,,,,,,,[],,,
13007,consume_energy_title,,ui_energyreturn_event_pic,13,9,,2023-11-30 20:00:00,2023-11-30 20:00:00,2023-12-4 19:00:00,2023-12-4 19:00:00,,,,1,ui_energyreturn_event_pic,ui_dragonPve_desc,,,[],[],0,,,,22,"[1003,25000]",,ui_energyreturn_event_pic,,"consume_energy_guide1,consume_energy_guide2,consume_energy_guide3",,,,,,,,,,,[],,,
13008,consume_energy_title,,ui_energyreturn_event_pic,13,9,,2023-11-14 19:00:00,2023-11-16 20:00:00,2023-11-20 19:00:00,2023-11-20 19:00:00,,,,1,ui_energyreturn_event_pic,ui_dragonPve_desc,,,[],[],0,,,,22,"[1003,25000]",,ui_energyreturn_event_pic,,"consume_energy_guide1,consume_energy_guide2,consume_energy_guide3",,,,,,,,,,,[],,,
13009,consume_energy_title,,ui_energyreturn_event_pic,13,9,,2023-11-25 19:00:00,2023-11-27 20:00:00,2023-11-30 19:00:00,2023-11-30 19:00:00,,,,1,ui_energyreturn_event_pic,ui_dragonPve_desc,,,[],[],0,,,,22,"[1003,25000]",,ui_energyreturn_event_pic,,"consume_energy_guide1,consume_energy_guide2,consume_energy_guide3",,,,,,,,,,,[],,,
13010,consume_energy_title,,ui_energyreturn_event_pic,13,9,,2023-12-5 19:00:00,2023-12-7 20:00:00,2023-12-11 19:00:00,2023-12-11 19:00:00,,,,1,ui_energyreturn_event_pic,ui_dragonPve_desc,,,[],[],0,,,,22,"[1003,25000]",,ui_energyreturn_event_pic,,"consume_energy_guide1,consume_energy_guide2,consume_energy_guide3",,,,,,,,,,,[],,,
13011,consume_energy_title,,ui_energyreturn_event_pic,13,9,,2023-12-14 20:00:00,2023-12-14 20:00:00,2023-12-18 19:00:00,2023-12-18 19:00:00,,,,1,ui_energyreturn_event_pic,ui_dragonPve_desc,,,[],[],0,,,,22,"[1003,25000]",,ui_energyreturn_event_pic,,"consume_energy_guide1,consume_energy_guide2,consume_energy_guide3",,,,,,,,,,,[],,,
13012,consume_energy_title,,ui_energyreturn_event_pic,13,9,,2023-12-28 20:00:00,2023-12-28 20:00:00,2024-1-1 19:00:00,2024-1-1 19:00:00,,,,1,ui_energyreturn_event_pic,ui_dragonPve_desc,,,[],[],0,,,,22,"[1003,25000]",,ui_energyreturn_event_pic,,"consume_energy_guide1,consume_energy_guide2,consume_energy_guide3",,,,,,,,,,,[],,,
13013,consume_energy_title,,ui_energyreturn_event_pic,13,9,,2023-12-11 20:00:00,2023-12-11 20:00:00,2023-12-14 19:00:00,2023-12-14 19:00:00,,,,1,ui_energyreturn_event_pic,ui_dragonPve_desc,,,[],[],0,,,,22,"[1003,25000]",,ui_energyreturn_event_pic,,"consume_energy_guide1,consume_energy_guide2,consume_energy_guide3",,,,,,,,,,,[],,,
13014,consume_energy_title,,ui_energyreturn_event_pic,13,9,,2023-12-18 20:00:00,2023-12-18 20:00:00,2023-12-21 19:00:00,2023-12-21 19:00:00,,,,1,ui_energyreturn_event_pic,ui_dragonPve_desc,,,[],[],0,,,,22,"[1003,25000]",,ui_energyreturn_event_pic,,"consume_energy_guide1,consume_energy_guide2,consume_energy_guide3",,,,,,,,,,,[],,,
13015,consume_energy_title,,ui_energyreturn_event_pic,13,9,,2023-12-23 19:00:00,2023-12-25 20:00:00,2023-12-28 19:00:00,2023-12-28 19:00:00,,,,1,ui_energyreturn_event_pic,ui_dragonPve_desc,,,[],[],0,,,,22,"[1003,25000]",,ui_energyreturn_event_pic,,"consume_energy_guide1,consume_energy_guide2,consume_energy_guide3",,,,,,,,,,,[],,,
13016,consume_energy_title,,ui_energyreturn_event_pic,13,9,,2024-1-1 20:00:00,2024-1-1 20:00:00,2024-1-4 19:00:00,2024-1-4 19:00:00,,,,1,ui_energyreturn_event_pic,ui_dragonPve_desc,,,[],[],0,,,,22,"[1003,25000]",,ui_energyreturn_event_pic,,"consume_energy_guide1,consume_energy_guide2,consume_energy_guide3",,,,,,,,,,,[],,,
13017,consume_energy_title,,ui_energyreturn_event_pic,13,9,,2024-1-4 19:00:00,2024-1-4 20:00:00,2024-1-8 19:00:00,2024-1-8 19:00:00,,,,1,ui_energyreturn_event_pic,ui_dragonPve_desc,,,[],[],0,,,,22,"[1003,25000]",,ui_energyreturn_event_pic,,"consume_energy_guide1,consume_energy_guide2,consume_energy_guide3",,,,,,,,,,,[],,,
13019,consume_energy_title,,ui_energyreturn_event_pic,13,9,,2024-1-16 19:00:00,2024-1-18 20:00:00,2024-1-22 19:00:00,2024-1-22 19:00:00,,,,1,ui_energyreturn_event_pic,ui_dragonPve_desc,,,[],[],0,,,,22,"[1003,25000]",,ui_energyreturn_event_pic,,"consume_energy_guide1,consume_energy_guide2,consume_energy_guide3",,,,,,,,,,,[],,,
13020,consume_energy_title,,ui_energyreturn_event_pic,13,9,,2024-1-30 19:00:00,2024-2-1 20:00:00,2024-2-5 19:00:00,2024-2-5 19:00:00,,,,1,ui_energyreturn_event_pic,ui_dragonPve_desc,,,[],[],0,,,,22,"[1003,25000]",,ui_energyreturn_event_pic,,"consume_energy_guide1,consume_energy_guide2,consume_energy_guide3",,,,,,,,,,,[],,,
13021,consume_energy_title,,ui_energyreturn_event_pic,13,9,,2024-2-10 19:00:00,2024-2-12 20:00:00,2024-2-16 19:00:00,2024-2-16 19:00:00,,,,1,ui_energyreturn_event_pic,ui_dragonPve_desc,,,[],[],0,,,,22,"[1003,25000]",,ui_energyreturn_event_pic,,"consume_energy_guide1,consume_energy_guide2,consume_energy_guide3",,,,,,,,,,,[],,,
13022,consume_energy_title,,ui_energyreturn_event_pic,13,9,,2024-2-16 20:00:00,2024-2-16 20:00:00,2024-2-19 19:00:00,2024-2-19 19:00:00,,,,1,ui_energyreturn_event_pic,ui_dragonPve_desc,,,[],[],0,,,,22,"[1003,25000]",,ui_energyreturn_event_pic,,"consume_energy_guide1,consume_energy_guide2,consume_energy_guide3",,,,,,,,,,,[],,,
13023,consume_energy_title,,ui_energyreturn_event_pic,13,9,,2024-2-19 20:00:00,2024-2-19 20:00:00,2024-2-22 19:00:00,2024-2-22 19:00:00,,,,1,ui_energyreturn_event_pic,ui_dragonPve_desc,,,[],[],0,,,,22,"[1003,25000]",,ui_energyreturn_event_pic,,"consume_energy_guide1,consume_energy_guide2,consume_energy_guide3",,,,,,,,,,,[],,,
13024,consume_energy_title,,ui_energyreturn_event_pic,13,9,,2024-2-22 20:00:00,2024-2-22 20:00:00,2024-2-26 19:00:00,2024-2-26 19:00:00,,,,1,ui_energyreturn_event_pic,ui_dragonPve_desc,,,[],[],0,,,,22,"[1003,25000]",,ui_energyreturn_event_pic,,"consume_energy_guide1,consume_energy_guide2,consume_energy_guide3",,,,,,,,,,,[],,,
13025,consume_energy_title,,ui_energyreturn_event_pic,13,9,,2024-2-27 19:00:00,2024-2-29 20:00:00,2024-3-4 19:00:00,2024-3-4 19:00:00,,,,1,ui_energyreturn_event_pic,ui_dragonPve_desc,,,[],[],0,,,,22,"[1003,25000]",,ui_energyreturn_event_pic,,"consume_energy_guide1,consume_energy_guide2,consume_energy_guide3",,,,,,,,,,,[],,,
13026,consume_energy_title,,ui_energyreturn_event_pic,13,9,,2024-3-4 20:00:00,2024-3-4 20:00:00,2024-3-7 19:00:00,2024-3-7 19:00:00,,,,1,ui_energyreturn_event_pic,ui_dragonPve_desc,,,[],[],0,,,,22,"[1003,25000]",,ui_energyreturn_event_pic,,"consume_energy_guide1,consume_energy_guide2,consume_energy_guide3",,,,,,,,,,,[],,,
13027,consume_energy_title,,ui_energyreturn_event_pic,13,9,,2024-3-9 19:00:00,2024-3-11 20:00:00,2024-3-14 19:00:00,2024-3-14 19:00:00,,,,1,ui_energyreturn_event_pic,ui_dragonPve_desc,,,[],[],0,,,,22,"[1003,25000]",,ui_energyreturn_event_pic,,"consume_energy_guide1,consume_energy_guide2,consume_energy_guide3",,,,,,,,,,,[],,,
13028,consume_energy_title,,ui_energyreturn_event_pic,13,9,,2024-3-16 19:00:00,2024-3-18 20:00:00,2024-3-21 19:00:00,2024-3-21 19:00:00,,,,1,ui_energyreturn_event_pic,ui_dragonPve_desc,,,[],[],0,,,,22,"[1003,25000]",,ui_energyreturn_event_pic,,"consume_energy_guide1,consume_energy_guide2,consume_energy_guide3",,,,,,,,,,,[],,,
13029,consume_energy_title,,ui_energyreturn_event_pic,13,9,,2024-3-23 19:00:00,2024-3-25 20:00:00,2024-3-28 19:00:00,2024-3-28 19:00:00,,,,1,ui_energyreturn_event_pic,ui_dragonPve_desc,,,[],[],0,,,,22,"[1003,25000]",,ui_energyreturn_event_pic,,"consume_energy_guide1,consume_energy_guide2,consume_energy_guide3",,,,,,,,,,,[],,,
14001,card_collecting,,ui_card_activity_pic01,14,9,,2023-11-18 20:00:00,2023-11-20 20:00:00,2024-1-4 19:00:00,2024-1-4 19:00:00,,,"[[1003,3000],[410001,1]]",1,ui_card_activity_pic01,ui_dragonPve_desc,,,[],[],0,,,,22,[],,ui_card_activity_pic01,,"card_guide1,card_guide2,card_guide3",,,,,,,,,,,[],,,
14002,card_collecting2,,ui_card_activity_pic01,14,9,,2024-1-4 20:00:00,2024-1-8 20:00:00,2024-2-21 20:00:00,2024-2-21 19:00:00,,,"[[1003,3000],[408001,1]]",1,ui_card_activity_pic01,ui_dragonPve_desc,,,[],[],0,,,,22,[],,ui_card_activity_pic01,,"card_guide1,card_guide2,card_guide3",,,,,,,,,,,[],,,
14003,card_collecting3,,ui_card_activity_pic01,14,9,,2024-2-21 20:00:00,2024-2-24 20:00:00,2024-4-11 20:00:00,2024-4-11 19:00:00,,,"[[1003,3000],[404001,1]]",1,ui_card_activity_pic01,ui_dragonPve_desc,,,[],[],0,,,,22,[],,ui_card_activity_pic01,,"card_guide1,card_guide2,card_guide3",,,,,,,,,,,[],,,
15001,turntable1,,,15,9,EventmissionDrawing1_003FortuneFactory,2024-3-12 19:00:00,2024-3-14 20:00:00,2024-3-18 19:00:00,2024-3-18 19:00:00,,,[[11]],0,,,,,[],[],0,,,,,[],,,,,,,,,,,,,,,,,,
15002,turntable1,,,15,12,,2024-3-8 19:00:00,2024-3-8 19:00:00,2024-3-10 19:00:00,2024-3-10 19:00:00,,,[[1]],0,,,,,[],[],0,,,,,[],,,,,,,,,,,,,,,,,,
20001,UI_ThreeClear_title1,,,20,9,,2024-1-8 19:00:00,2024-1-8 20:00:00,2024-1-15 19:00:00,2024-1-15 19:00:00,,,,1,ui_threeClear_pic01,,,,[],[[0]],0,,,16.1.0,1,[],[],ui_threeClear_pic01,,UI_ThreeClear_desc33,,,,,,,,,,,[],,,415001
20002,UI_ThreeClear_title1,,,20,9,,2024-1-27 19:00:00,2024-1-29 19:00:00,2024-2-2 19:00:00,2024-2-2 19:00:00,,,,1,ui_threeClear_pic01,,,,[],[[0]],0,,,16.1.0,1,[],[],ui_threeClear_pic01,,UI_ThreeClear_desc33,,,,,,,,,,,[],,,408001
20003,UI_ThreeClear_title1,,,20,9,,2024-2-10 19:00:00,2024-2-12 19:00:00,2024-2-16 19:00:00,2024-2-16 19:00:00,,,,1,ui_threeClear_pic01,,,,[],[[0]],0,,,16.1.0,1,[],[],ui_threeClear_pic01,,UI_ThreeClear_desc33,,,,,,,,,,,[],,,414001
20004,UI_ThreeClear_title1,,,20,9,,2024-3-2 19:00:00,2024-3-4 19:00:00,2024-3-8 19:00:00,2024-3-8 19:00:00,,,,1,ui_threeClear_pic01,,,,[],[[0]],0,,,16.1.0,1,[],[],ui_threeClear_pic01,,UI_ThreeClear_desc33,,,,,,,,,,,[],,,415001
20005,UI_ThreeClear_title1,,,20,9,,2024-3-15 19:00:00,2024-3-17 16:00:00,2024-3-22 16:00:00,2024-3-22 16:00:00,,,,1,ui_threeClear_pic01,,,,[],[[0]],0,,,16.1.0,1,[],[],ui_threeClear_pic01,,UI_ThreeClear_desc33,,,,,,,,,,,[],,,408001
25001,UI_JamGame_title1,,,21,9,,2024-1-20 19:00:00,2024-1-22 19:00:00,2024-1-26 19:00:00,2024-1-26 19:00:00,,,,1,ui_JamClear_pic01,,,,[],[[0]],0,,,17.1.0,1,[],[],ui_JamClear_pic01,,UI_JamGame_desc33,,,,,,,,,,,[],,,403001
25002,UI_JamGame_title1,,,21,9,,2024-2-3 19:00:00,2024-2-5 19:00:00,2024-2-9 19:00:00,2024-2-9 19:00:00,,,,1,ui_JamClear_pic01,,,,[],[[0]],0,,,17.1.0,1,[],[],ui_JamClear_pic01,,UI_JamGame_desc33,,,,,,,,,,,[],,,411001
25003,UI_JamGame_title1,,,21,9,,2024-2-18 19:00:00,2024-2-20 19:00:00,2024-2-23 19:00:00,2024-2-23 19:00:00,,,,1,ui_JamClear_pic01,,,,[],[[0]],0,,,17.1.0,1,[],[],ui_JamClear_pic01,,UI_JamGame_desc33,,,,,,,,,,,[],,,413001
25004,UI_JamGame_title1,,,21,9,,2024-3-22 16:00:00,2024-3-24 16:00:00,2024-3-29 16:00:00,2024-3-29 16:00:00,,,,1,ui_JamClear_pic04,,,,[],[[0]],0,,,17.1.0,1,[],[],ui_JamClear_pic04,,UI_JamGame_desc33,,,,,,,,,,,[],,,413001
26001,UI_BlockGame_title1,,,22,9,,2024-2-24 19:00:00,2024-2-26 19:00:00,2024-3-1 19:00:00,2024-3-1 19:00:00,,,,1,ui_BlockGame_pic01,,,,[],[[0]],0,,,18.1.0,1,[],[],ui_BlockGame_pic01,,UI_BlockGame_desc17,,,,,,,,,,,[],,,401001
26002,UI_BlockGame_title1,,,22,9,,2024-3-7 16:00:00,2024-3-9 16:00:00,2024-3-16 16:00:00,2024-3-16 16:00:00,,,,1,ui_BlockGame_pic02,,,,[],[[0]],0,,,18.1.0,1,[],[],ui_BlockGame_pic02,,UI_BlockGame_desc17,,,,,,,,,,,[],,,420001
100001,UI_fulllevel_title,ui_dragonSeason_teamActivity_text,ui_team_events_pic2,10,9,Mission18_020quickacting,2024-1-3 19:00:00,2024-1-5 19:00:00,2024-1-15 19:00:00,2024-1-15 19:00:00,30001,,"[[25,1003008,1]]",1,Ad_image_fulllevel,,ui_task_type05,,[18],"[[0],[50]]",1,38000,"[""30001"",""30002"",""30003"",""30004"",""30005""]",9.1.0,5,[83005],[83005],Ad_image_fulllevel,,"ui_fulllevel_notice_1,ui_fulllevel_notice_2,ui_fulllevel_notice_3",[],,,,,,,,,,[],,,
100002,UI_fulllevel_title,ui_dragonSeason_teamActivity_text,ui_team_events_pic2,10,9,Mission16_015Witchstrack1,2024-2-1 19:00:00,2024-2-3 19:00:00,2024-2-13 19:00:00,2024-2-13 19:00:00,30001,,"[[25,1003009,1]]",1,Ad_image_fulllevel,,ui_task_type05,,[18],"[[0],[50]]",1,38000,"[""30001"",""30002"",""30003"",""30004"",""30005""]",9.1.0,5,"[92015,83005]","[92015,83005]",Ad_image_fulllevel,,"ui_fulllevel_notice_1,ui_fulllevel_notice_2,ui_fulllevel_notice_3",[],,,,,,,,,,[],,,
100003,UI_fulllevel_title,ui_dragonSeason_teamActivity_text,ui_team_events_pic2,10,9,Mission19_015rhinetownentrance,2024-3-5 19:00:00,2024-3-7 19:00:00,2024-3-17 19:00:00,2024-3-17 19:00:00,30001,,"[[25,1003010,1]]",1,Ad_image_fulllevel,,ui_task_type05,,"[18,13]","[[100],[50]]",1,38000,"[""30001"",""30002"",""30003"",""30004"",""30005""]",9.1.0,5,"[92015,83005]","[92015,83005]",Ad_image_fulllevel,,"ui_fulllevel_notice_1,ui_fulllevel_notice_2,ui_fulllevel_notice_3",[],,,,,,,,,,[],,,
100004,UI_fulllevel_title,ui_dragonSeason_teamActivity_text,ui_team_events_pic2,10,9,Mission17_018waytoleave,2023-9-30 19:00:00,2023-10-2 19:00:00,2023-10-12 19:00:00,2023-10-12 19:00:00,30001,,"[[25,1003004,1]]",1,Ad_image_fulllevel,,ui_task_type05,,[18],"[[0],[50]]",1,38000,"[""30001"",""30002"",""30003"",""30004"",""30005""]",9.1.0,5,[83005],[83005],Ad_image_fulllevel,,"ui_fulllevel_notice_1,ui_fulllevel_notice_2,ui_fulllevel_notice_3",[],,,,,,,,,,[],,,
100005,UI_fulllevel_title,ui_dragonSeason_teamActivity_text,ui_team_events_pic2,10,9,Mission17_018waytoleave,2023-10-28 19:00:00,2023-10-30 19:00:00,2023-11-9 19:00:00,2023-11-9 19:00:00,30001,,"[[25,1003005,1]]",1,Ad_image_fulllevel,,ui_task_type05,,[18],"[[0],[50]]",1,38000,"[""30001"",""30002"",""30003"",""30004"",""30005""]",9.1.0,5,[83005],[83005],Ad_image_fulllevel,,"ui_fulllevel_notice_1,ui_fulllevel_notice_2,ui_fulllevel_notice_3",[],,,,,,,,,,[],,,
100006,UI_fulllevel_title,ui_dragonSeason_teamActivity_text,ui_team_events_pic2,10,9,Mission17_018waytoleave,2023-11-18 19:00:00,2023-11-20 19:00:00,2023-11-30 19:00:00,2023-11-30 19:00:00,30001,,"[[25,1003006,1]]",1,Ad_image_fulllevel,,ui_task_type05,,[18],"[[0],[50]]",1,38000,"[""30001"",""30002"",""30003"",""30004"",""30005""]",9.1.0,5,[83005],[83005],Ad_image_fulllevel,,"ui_fulllevel_notice_1,ui_fulllevel_notice_2,ui_fulllevel_notice_3",[],,,,,,,,,,[],,,
100007,UI_fulllevel_title,ui_dragonSeason_teamActivity_text,ui_team_events_pic2,10,9,Mission18_020quickacting,2023-12-9 19:00:00,2023-12-11 19:00:00,2023-12-21 19:00:00,2023-12-21 19:00:00,30001,,"[[25,1003007,1]]",1,Ad_image_fulllevel,,ui_task_type05,,[18],"[[0],[50]]",1,38000,"[""30001"",""30002"",""30003"",""30004"",""30005""]",9.1.0,5,[83005],[83005],Ad_image_fulllevel,,"ui_fulllevel_notice_1,ui_fulllevel_notice_2,ui_fulllevel_notice_3",[],,,,,,,,,,[],,,
