id,cleared,collectrewards,taskunlock,levelmax,CleanOnDramaBegin,levelitem1,rewarditem1,levelitem2,rewarditem2,levelitem3,rewarditem3,levelitem4,rewarditem4,levelitem5,rewarditem5,levelitem6,rewarditem6,levelitem7,rewarditem7,levelitem8,rewarditem8,levelitem9,rewarditem9,levelitem10,rewarditem10,levelitem11,rewarditem11,levelitem12,rewarditem12,ispaylabel,
30823,0,[],Eventmission31_016tuitui,2,,"[[90930,4],[90905,4]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30824,0,[],Eventmission31_026jiqi04,2,,"[[90931,4],[90909,11]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30825,0,[],Eventmission31_019boshi,2,,"[[90920,6],[90922,10]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30826,0,[],Eventmission31_021shuiguan,2,,"[[90920,8],[90921,4]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30827,0,[],Eventmission31_001duozug,2,,"[[90924,1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30828,0,[],Eventmission31_001duozug,2,,"[[90924,2]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30829,0,[],Eventmission31_001duozug,2,,"[[90924,2]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30830,0,[],Eventmission31_001duozug,2,,"[[90924,8]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30831,0,[],Eventmission31_001duozug,2,,"[[90925,1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30832,0,[],Eventmission31_001duozug,2,,"[[90925,1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30833,0,[],Eventmission31_001duozug,2,,"[[90923,1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30834,0,[],Eventmission31_001duozug,2,,"[[90923,1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30835,0,[],Eventmission31_001duozug,2,,"[[90923,1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30836,0,[],Eventmission31_001duozug,2,,"[[90923,1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30837,0,[],Eventmission31_001duozug,2,,"[[90923,2]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30838,0,[],Eventmission31_001duozug,2,,"[[90923,2]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30839,0,[],Eventmission31_001duozug,2,,"[[90923,2]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30840,0,[],Eventmission31_001duozug,2,,"[[90923,2]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30841,0,[],Eventmission31_001duozug,2,,"[[90923,2]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30842,0,[],Eventmission31_001duozug,2,,"[[90923,2]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30908,1,[],Eventmission31_022shuimian,2,,"[[90928,2]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30909,1,[],Eventmission31_023shuimianB,2,,"[[90928,4]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30910,1,[],Eventmission31_022shuimian,2,,"[[90928,1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30911,1,[],Eventmission31_017jiqi03A,2,,"[[90905,2],[90910,2]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30912,1,[],Eventmission31_017jiqi03A,2,,"[[90905,2],[90910,2]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30913,1,[],Eventmission31_017jiqi03A,2,,"[[90905,2],[90910,2]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30914,1,[],Eventmission31_017pintuB,2,,"[[90905,2],[90910,2]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30915,1,[],Eventmission31_017pintuB,2,,"[[90905,2],[90910,2]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30120,0,[],,2,,"[[90980,3]]","[['38029',40]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30121,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30123,0,[],Eventmission30_009Fragment,3,,"[[2004,5],[90962,2],[90973,1]]","[['38029',40]]","[[90981,1]]","[['38029',40]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30124,0,[],Eventmission30_009Fragment,3,,"[[2004,5],[90962,2],[90973,1]]","[['38029',40]]","[[90979,1]]","[['38029',40]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30125,0,[],Eventmission30_009Fragment,3,,"[[2004,5],[90962,2],[90973,1]]","[['38029',40]]","[[90982,1]]","[['38029',40]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30126,0,[],Eventmission30_009Fragment,3,,"[[2004,5],[90962,2],[90973,1]]","[['38029',40]]","[[90983,1],[90990,1]]","[['38029',40]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30127,0,[],,2,,"[[2001,5],[2003,5],[90960,2]]","[['38029',40]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30128,0,[],Eventmission30_039powestars,2,,"[[90962,7],[90961,11]]","[['38029',40]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30129,0,[],,2,,"[[2004,10],[2001,10],[2003,10]]","[['38029',40]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30130,0,[],,2,,"[[2004,10],[90963,10],[90962,12]]","[['38029',40]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30131,0,[],,2,,"[[2004,5],[90963,5],[90960,2]]","[['38029',40]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30132,0,[],,2,,"[[2004,10],[90963,10],[90974,2]]","[['38029',40]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30133,0,[],,2,,"[[2004,10],[90963,10],[90974,2]]","[['38029',40]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30134,0,[],,2,,"[[2004,10],[90963,10],[90974,2]]","[['38029',40]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30135,0,[],,2,,"[[2004,10],[90963,10],[90974,2]]","[['38029',40]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30136,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30137,0,[],,2,,"[[2001,5],[2003,5],[90971,1]]","[['38029',40]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30138,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30139,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30140,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30141,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30142,0,[],,2,,"[[90974,3]]","[['38029',40]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30143,0,[],,2,,"[[90974,3]]","[['38029',40]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30144,0,[],,2,,"[[90974,3]]","[['38029',40]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30145,0,[],,2,,"[[90974,3]]","[['38029',40]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30146,0,[],,2,,"[[90974,3]]","[['38029',40]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30147,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30149,0,[],Eventmission30_019starflower,2,,"[[90978,1],[2004,10],[2003,10]]","[['38029',40]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30150,0,[],,2,,"[[90964,3],[90977,6],[2003,10]]","[['38029',40],['90978',1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30151,0,[],Eventmission30_036blackcloud,2,,"[[90964,6],[90962,9],[90976,3]]","[['38029',40],['90978',1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30152,0,[],,2,,"[[90964,10],[90977,12],[90961,16]]","[['38029',40],['90978',1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30153,0,[],Eventmission30_014cloudbridge,2,,"[[2001,5],[90962,4],[2004,5]]","[['38029',40]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30154,0,[],,2,,"[[2004,10],[2003,10],[90963,10]]","[['38029',40]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30155,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30158,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30159,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30167,0,[],Eventmission30_025FineParts,2,,"[[90975,1],[90976,1],[90988,8]]","[['38029',40]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30168,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30169,0,[],,2,,"[[90974,2]]","[['38029',40]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30170,0,[],,2,,"[[90974,2]]","[['38029',40]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30171,0,[],,2,,"[[90974,2]]","[['38029',40]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30172,0,[],,2,,"[[90974,2]]","[['38029',40]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30173,0,[],,2,,"[[90974,2]]","[['38029',40]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30174,0,[],,2,,"[[90974,2]]","[['38029',40]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30175,0,[],,2,,"[[90974,2]]","[['38029',40]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30176,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30179,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30180,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30181,0,[],Eventmission30_040cloudbridge,3,,"[[2004,15],[90962,15],[90960,15]]","[['38029',40]]","[[90978,1],[90976,12],[90975,16]]","[['38029',40]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30182,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30183,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30215,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30216,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
31100,0,[],Eventmission36_001firstHandNews,2,,"[[2000090,1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
31101,0,[],Eventmission36_059BrandNewStart,3,,"[[1003,20]]",[],"[[2000097,8],[2000098,8]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
31103,0,[],Eventmission36_007PointerDirection,2,,"[[2000090,5]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
31104,0,[],Eventmission36_014PirateWay1,2,,"[[2000090,10],[2000091,10]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
31105,0,[],Eventmission36_011LoudSnoring,2,,"[[2000091,3]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
31106,0,[],Eventmission36_012UnlimitedRum1,2,,"[[2000090,4],[2000091,4]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
31107,0,[],Eventmission36_016ConfessionOfPirate,2,,"[[2000090,2],[2000092,2]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
31108,0,[],Eventmission36_019DoorLockedA,2,,"[[2000090,10],[2000091,10],[2000092,12]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
31109,0,[],Eventmission36_020SafestVault,2,,"[[2000090,3],[2000092,3],[2001,10]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
31110,0,[],Eventmission36_021FirstDigitPassword,2,,"[[2000091,3],[2000092,3],[2002,10]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
31111,0,[],,2,,"[[1003,30]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
31112,0,[],Eventmission36_024BehindThePortrait,3,,"[[1003,30]]",[],"[[2000090,12],[2000091,12],[2000092,12]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
31113,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
31114,0,[],Eventmission36_023ThirdDigitPassword,2,,"[[2000090,5],[2000092,5]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
31115,0,[],Eventmission36_027BreakingNews,2,,"[[2000093,3],[2001,10]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
31116,0,[],Eventmission36_030ThePilot,2,,"[[2000091,15],[2000092,15],[2000093,15]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
31117,0,[],Eventmission36_033NeedMore,2,,"[[2000093,2],[2001,10],[2005,10]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
31118,0,[],Eventmission36_034SomeCannonballs1,2,,"[[2000092,5],[2000093,5]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
31119,0,[],Eventmission36_028ArsenalB,2,,"[[2000091,3],[2000093,3]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
31122,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
31123,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
31124,0,[],Eventmission36_039BadAim,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
31125,0,[],Eventmission36_010PirateTraces1A,2,,"[[2000090,6]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
31126,1,[],Eventmission36_018PirateTraces3A,2,,"[[2000091,4],[2000092,4]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
31127,1,[],Eventmission36_039BadAim,2,,"[[2000096,6]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
31128,0,[],Eventmission36_042EscapedPirates3,2,,"[[2000092,10],[2000093,10],[2000096,12]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
31129,0,[],Eventmission36_045CornerstoneOfLegend,2,,"[[2000093,5],[2000094,5]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
31130,0,[],Eventmission36_047FollowPirateKing,2,,"[[2000094,15],[2000096,15]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
31131,0,[],Eventmission36_049PirateRoad2,2,,"[[2000097,1],[2001,10],[2002,10]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
31132,0,[],Eventmission36_050StrangeRival1,2,,"[[2000097,2],[2000093,6]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
31133,0,[],Eventmission36_052TeenagePirate,2,,"[[2000097,10],[2000093,10]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
31134,0,[],Eventmission36_054Lighthouse,2,,"[[2000097,2],[2000095,5]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
31135,0,[],Eventmission36_055PiratesPatience,2,,"[[2000095,5],[2001,5],[2004,5]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
31136,0,[],Eventmission36_003PirateBounty1,2,,"[[2000090,4]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
31137,0,[],Eventmission36_sub_061MoreRum4,2,,"[[2000113,3]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
31138,0,[],Eventmission36_sub_061MoreBounty1,2,,"[[2000113,3]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
31139,0,[],Eventmission36_sub_061MoreBounty2,2,,"[[2000113,3]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
31140,0,[],Eventmission36_061NewCourse,2,,"[[2000112,1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
31141,0,[],Eventmission36_sub_061MoreRum1,2,,"[[2000112,1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
31142,0,[],Eventmission36_sub_061MoreRum3,2,,"[[2000112,1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
31143,0,[],Eventmission36_sub_061MoreRum2,2,,"[[2000112,1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30925,0,[],Eventmission2324_000StrangeDream,2,,"[[1003,7]]","[['2000133',1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30927,0,[],Eventmission2324_014MsPot2,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30929,0,[],Eventmission2324_022MrCogworthHouse3,2,,"[[2004,12],[2001,12],[2002,12]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30930,0,[],Eventmission2324_029ReadytoGo,2,,"[[2000123,10],[2000126,1],[2000125,1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30931,0,[],Eventmission2324_015MsPot3,2,,"[[2001,10],[2003,10],[2002,10]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30932,0,[],Eventmission2324_019MsPotHouse2,2,,"[[2004,5],[2001,5],[2002,5]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30933,0,[],Eventmission2324_025ClosetoCogworth2,2,,"[[2005,3],[2000121,3],[2000124,2]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30934,0,[],Eventmission2324_031WatchofCogworth2,2,,"[[2000124,1],[2000125,2],[2000126,1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30935,0,[],Eventmission2324_033WatchofCogworth4,2,,"[[2004,10],[2002,10],[2005,10]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30936,0,[],Eventmission2324_036WhereisCogworth3,2,,"[[2000123,4],[2000126,4],[2000125,3]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30937,0,[],Eventmission2324_043FairyTaleBoat2,2,,"[[2000123,10],[2000126,7],[2000125,7]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30938,0,[],Eventmission2324_046FairyTaleBoat5,2,,"[[2000121,16],[2000126,16],[2000124,16]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30941,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30943,0,[],Eventmission2324_018MsPotHouse1,2,,"[[2003,3],[2005,3],[2000124,1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30944,0,[],Eventmission2324_027ClosetoCogworth4,2,,"[[2004,15],[2001,15],[2003,15]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30945,0,[],Eventmission2324_040BoomSound3,2,,"[[2004,15],[2000126,8],[2000124,8]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30946,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30947,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
30948,0,[],Eventmission2324_049ToyCastle1,2,,"[[2000126,12],[2000124,12],[2000125,12]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
31013,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
31021,0,[],Eventmission2324_050ToyCastle2,3,,"[[2001,5],[2003,5],[2000120,5]]",[],"[[2000120,10]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
31022,0,[],Eventmission2324_050ToyCastle2,3,,"[[2001,5],[2004,5],[2000122,5]]",[],"[[2000122,10]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
31023,0,[],Eventmission2324_050ToyCastle2,3,,"[[2001,5],[2002,5],[2000120,5]]",[],"[[2000120,5],[2000122,10]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
31024,0,[],Eventmission2324_050ToyCastle2,3,,"[[2001,10],[2005,10],[2000120,10]]",[],"[[2000122,10]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
31025,0,[],Eventmission2324_050ToyCastle2,3,,"[[2003,10],[2004,10],[2000122,10]]",[],"[[2000120,5],[2000122,10]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
31026,0,[],Eventmission2324_050ToyCastle2,3,,"[[2003,10],[2002,10],[2000120,10]]",[],"[[2000120,10],[2000122,10]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
31027,0,[],Eventmission2324_050ToyCastle2,3,,"[[2001,10],[2005,10],[2000122,10]]",[],"[[2000120,10],[2000122,5]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
31028,0,[],Eventmission2324_050ToyCastle2,3,,"[[2001,15],[2004,15],[2000120,15]]",[],"[[2000122,15]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
31029,0,[],Eventmission2324_050ToyCastle2,3,,"[[2001,15],[2003,15],[2004,15]]",[],"[[2000120,10],[2000122,15]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
31030,0,[],Eventmission2324_050ToyCastle2,3,,"[[2001,15],[2002,15],[2000120,15]]",[],"[[2000120,10],[2000122,10]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
211649,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
211651,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
211652,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
31032,0,[],Eventmission2324_028DamagedCogworthHouse,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
31200,1,[],Eventmission39_000LanternShow,2,,"[[1003,5]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
31201,0,[],Eventmission39_005collecting,2,,"[[2000140,2],[2003,5],[2000141,2]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
