id,attribute,dragonSkillAttribute,type,obstacleType,achievementType,taskunlock,consumeType,consume,whetherHide,rewardItem,rewardItem1,probabilityRewardItem1,probabilityRewardItem2,probabilityRewardItem3,dragonReward,roleLevel,FuncParam,group4ReturnEnergy,group5ReturnEnergy,group6ReturnEnergy,group7ReturnEnergy,
109146,0,0,1,1,0,,1,"[1003,28]",0,"[[2001,7],[38035,28]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109147,0,0,1,1,0,,1,"[1003,35]",0,"[[2001,8],[38035,35]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109148,0,0,1,1,0,,1,"[1003,38]",0,"[[2001,9],[38035,38]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109149,0,0,1,1,0,,1,"[1003,16]",0,"[[2001,4],[38035,16]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109150,0,0,1,1,0,,1,"[1003,35]",0,"[[2004,8],[38035,35]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109151,0,0,1,1,0,,1,"[1003,70]",0,"[[2004,17],[38035,70]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109152,0,0,1,1,0,,1,"[1003,80]",0,"[[2004,20],[38035,80]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109153,0,0,1,1,0,,1,"[1003,75]",0,"[[2004,18],[38035,75]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109154,0,0,1,1,0,,1,"[1003,60]",0,"[[2003,15],[38035,60]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109155,0,0,1,1,0,,1,"[1003,55]",0,"[[2002,13],[38035,55]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109156,0,0,1,1,0,,1,"[1003,60]",0,"[[2002,15],[38035,60]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109157,0,0,1,1,0,,1,"[1003,50]",0,"[[2002,12],[38035,50]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109158,0,0,1,1,0,,1,"[1003,50]",0,"[[2003,6],[2002,6],[38035,50]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109159,0,0,1,1,0,,1,"[1003,60]",0,"[[2003,15],[38035,60]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109160,0,0,1,1,0,,1,"[1003,60]",0,"[[2003,15],[38035,60]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109161,0,0,1,1,0,,1,"[1003,60]",0,"[[2002,15],[38035,60]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109162,0,0,1,1,0,,1,"[1003,45]",0,"[[2002,11],[38035,45]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109163,0,0,1,1,0,,1,"[1003,60]",0,"[[2003,15],[38035,60]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109164,0,0,1,1,0,,1,"[1003,45]",0,"[[2003,11],[38035,45]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109165,0,0,1,1,0,,1,"[1003,50]",0,"[[2003,12],[38035,50]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109166,0,0,1,1,0,,1,"[1003,60]",0,"[[2003,7],[2002,8],[38035,60]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109167,0,0,1,1,0,,1,"[1003,50]",0,"[[2003,15],[38035,50]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109168,0,0,1,1,0,,1,"[1003,60]",0,"[[2003,15],[38035,60]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109169,0,0,1,1,0,,1,"[1003,50]",0,"[[2003,10],[2002,5],[38035,50]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109170,0,0,1,1,0,,1,"[1003,50]",0,"[[2003,7],[2002,8],[38035,50]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109171,0,0,1,1,0,,1,"[1003,35]",0,"[[2003,4],[2002,4],[38035,35]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109172,0,0,1,1,0,,1,"[1003,30]",0,"[[2003,3],[2002,4],[38035,30]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109173,0,0,1,1,0,,1,"[1003,28]",0,"[[2003,4],[2002,3],[38035,28]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109174,0,0,1,1,0,,1,"[1003,35]",0,"[[2003,4],[2002,4],[38035,35]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109300,0,0,1,1,0,,1,"[1003,35]",0,"[[2001,5],[38040,35]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109301,0,0,1,1,0,,1,"[1003,32]",0,"[[2003,3],[38040,32]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109302,0,0,1,1,0,,1,"[1003,8]",0,"[[2001,2],[38040,8]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109303,0,0,1,1,0,,1,"[1003,15]",0,"[[2001,2],[38040,15]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109304,0,0,1,1,0,,1,"[1003,35]",0,"[[2002,5],[38040,35]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109305,0,0,1,1,0,,1,"[1003,10]",0,"[[2001,2],[38040,10]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109306,0,0,1,1,0,,1,"[1003,12]",0,"[[2001,2],[38040,12]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109307,0,0,1,1,0,,1,"[1003,38]",0,"[[2001,3],[38040,38]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109308,0,0,1,1,0,,1,"[1003,12]",0,"[[2001,3],[38040,12]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109309,0,0,1,1,0,,1,"[1003,20]",0,"[[2001,4],[38040,20]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109310,0,0,1,1,0,,1,"[1003,35]",0,"[[2002,5],[38040,35]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109311,0,0,1,1,0,,1,"[1003,10]",0,"[[2001,2],[38040,10]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109312,0,0,1,1,0,,1,"[1003,15]",0,"[[2001,3],[38040,15]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109313,0,0,1,1,0,,1,"[1003,8]",0,"[[2001,2],[38040,8]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109314,0,0,1,1,0,,1,"[1003,15]",0,"[[2001,3],[38040,15]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109315,0,0,1,1,0,,1,"[1003,20]",0,"[[2001,4],[38040,20]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109316,0,0,1,1,0,,1,"[1003,5]",0,"[[2001,2],[38040,5]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109317,0,0,1,1,0,,1,"[1003,22]",0,"[[2003,2],[38040,22]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109318,0,0,1,1,0,,1,"[1003,10]",0,"[[2001,2],[38040,10]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109319,0,0,1,1,0,,1,"[1003,8]",0,"[[2001,2],[38040,8]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109320,0,0,1,1,0,,1,"[1003,20]",0,"[[2001,3],[38040,20]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109321,0,0,1,1,0,,1,"[1003,15]",0,"[[2001,3],[38040,15]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109322,0,0,1,1,0,,1,"[1003,26]",0,"[[2001,4],[38040,26]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109323,0,0,1,1,0,,1,"[1003,36]",0,"[[2001,5],[38040,36]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109324,0,0,1,1,0,,1,"[1003,26]",0,"[[2001,2],[38040,26]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109325,0,0,1,1,0,,1,"[1003,10]",0,"[[2001,2],[38040,10]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109326,0,0,1,1,0,,1,"[1003,15]",0,"[[2001,3],[38040,15]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109327,0,0,1,1,0,,1,"[1003,10]",0,"[[2001,2],[38040,10]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109328,0,0,1,1,0,,1,"[1003,8]",0,"[[2001,2],[38040,8]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109329,0,0,1,1,0,,1,"[1003,20]",0,"[[2001,3],[38040,20]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109330,0,0,1,1,0,,1,"[1003,8]",0,"[[2001,2],[38040,8]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109331,0,0,1,1,0,,1,"[1003,25]",0,"[[2001,2],[38040,25]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109332,0,0,1,1,0,,1,"[1003,15]",0,"[[2001,3],[38040,15]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109333,0,0,1,1,0,,1,"[1003,35]",0,"[[2004,5],[38040,25]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109334,0,0,1,1,0,,1,"[1003,40]",0,"[[2003,15],[2002,15],[38040,40]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109335,0,0,1,1,0,,1,"[1003,50]",0,"[[2003,15],[2002,15],[38040,50]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109336,0,0,1,1,0,,1,"[1003,35]",0,"[[2003,15],[2002,15],[38040,35]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109850,0,0,1,1,0,,1,"[1003,20]",0,"[[2001,7],[38043,20]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109851,0,0,1,1,0,,1,"[1003,15]",0,"[[2001,7],[38043,15]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109852,0,0,1,1,0,,1,"[1003,20]",0,"[[2001,7],[38043,20]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109853,0,0,1,1,0,,1,"[1003,10]",0,"[[2001,7],[38043,10]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109854,0,0,1,1,0,,1,"[1003,15]",0,"[[2001,7],[38043,15]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109855,0,0,1,1,0,,1,"[1003,20]",0,"[[2001,7],[38043,20]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109856,0,0,1,1,0,,1,"[1003,28]",0,"[[2001,14],[38043,28]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109857,0,0,1,1,0,,1,"[1003,30]",0,"[[2001,14],[38043,30]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109858,0,0,1,1,0,,1,"[1003,30]",0,"[[2001,14],[38043,30]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109859,0,0,1,1,0,,1,"[1003,20]",0,"[[2001,14],[38043,20]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109860,0,0,1,1,0,,1,"[1003,45]",0,"[[2001,14],[38043,45]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109861,0,0,1,1,0,,1,"[1003,35]",0,"[[2001,14],[38043,35]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109862,0,0,1,1,0,,1,"[1003,25]",0,"[[2001,14],[38043,25]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109863,0,0,1,1,0,,1,"[1003,28]",0,"[[2001,14],[38043,28]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109864,0,0,1,1,0,,1,"[1003,10]",0,"[[2001,14],[38043,10]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109865,0,0,1,1,0,,1,"[1003,20]",0,"[[2001,14],[38043,20]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109866,0,0,1,1,0,,1,"[1003,15]",0,"[[2001,14],[38043,15]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109867,0,0,1,1,0,,1,"[1003,28]",0,"[[2001,14],[38043,28]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109868,0,0,1,1,0,,1,"[1003,28]",0,"[[2001,14],[38043,28]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109869,0,0,1,1,0,,1,"[1003,45]",0,"[[2001,14],[38043,45]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109870,0,0,1,1,0,,1,"[1003,45]",0,"[[2001,14],[38043,45]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109871,0,0,1,1,0,,1,"[1003,20]",0,"[[2003,5],[38043,20]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109872,0,0,1,1,0,,1,"[1003,10]",0,"[[2003,5],[38043,10]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109873,0,0,1,1,0,,1,"[1003,30]",0,"[[2003,5],[38043,30]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109874,0,0,1,1,0,,1,"[1003,20]",0,"[[2003,5],[38043,20]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109875,0,0,1,1,0,,1,"[1003,30]",0,"[[2003,5],[38043,30]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109876,0,0,1,1,0,,1,"[1003,25]",0,"[[2004,5],[38043,25]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109877,0,0,1,1,0,,1,"[1003,30]",0,"[[2004,5],[38043,30]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109878,0,0,1,1,0,,1,"[1003,45]",0,"[[2002,12],[2003,5],[38043,45]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109879,0,0,1,1,0,,1,"[1003,45]",0,"[[2002,12],[2003,5],[38043,45]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109880,0,0,1,1,0,,1,"[1003,45]",0,"[[2002,12],[2003,5],[38043,45]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109881,0,0,1,1,0,,1,"[1003,45]",0,"[[2002,12],[2003,5],[38043,45]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109882,0,0,1,1,0,,1,"[1003,45]",0,"[[2002,12],[2003,5],[38043,45]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109883,0,0,1,1,0,,1,"[1003,45]",0,"[[2002,12],[2003,5],[38043,45]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109884,0,0,1,1,0,,1,"[1003,45]",0,"[[2002,12],[2003,5],[38043,45]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109885,0,0,1,1,0,,1,"[1003,45]",0,"[[2002,12],[2003,5],[38043,45]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109886,0,0,1,1,0,,1,"[1003,45]",0,"[[2002,12],[2003,5],[38043,45]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109887,0,0,1,1,0,,1,"[1003,45]",0,"[[2002,12],[2003,5],[38043,45]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109888,0,0,1,1,0,,1,"[1003,45]",0,"[[2002,12],[2003,5],[38043,45]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109889,0,0,1,1,0,,1,"[1003,45]",0,"[[2002,12],[2003,5],[38043,45]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109890,0,0,1,1,0,,1,"[1003,45]",0,"[[2002,12],[2003,5],[38043,45]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109891,0,0,1,1,0,,1,"[1003,45]",0,"[[2002,12],[2003,5],[38043,45]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109892,0,0,1,1,0,,1,"[1003,45]",0,"[[2002,12],[2003,5],[38043,45]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109893,0,0,1,1,0,,1,"[1003,45]",0,"[[2002,12],[2003,5],[38043,45]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109894,0,0,1,1,0,,1,"[1003,45]",0,"[[2002,12],[2003,5],[38043,45]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109895,0,0,1,1,0,,1,"[1003,45]",0,"[[2002,12],[2003,5],[38043,45]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109896,0,0,1,1,0,,1,"[1003,45]",0,"[[2002,12],[2003,5],[38043,45]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109897,0,0,1,1,0,,1,"[1003,45]",0,"[[2002,12],[2003,5],[38043,45]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
109200,0,0,1,1,0,,1,"[1003,12]",0,"[[2001,4],[38006,12],[1000,4]]",[],[],[],[],[],1,,,,,,
109201,0,0,1,1,0,,1,"[1003,14]",0,"[[2001,5],[38006,14],[1000,4]]",[],[],[],[],[],1,,,,,,
109202,0,0,1,1,0,,1,"[1003,15]",0,"[[2001,5],[38006,15],[1000,5]]",[],[],[],[],[],1,,,,,,
109203,0,0,1,1,0,,1,"[1003,18]",0,"[[2001,6],[38006,18],[1000,6]]",[],[],[],[],[],1,,,,,,
109204,0,0,1,1,0,,1,"[1003,18]",0,"[[2001,6],[38006,18],[1000,6]]",[],[],[],[],[],1,,,,,,
109205,0,0,1,1,0,,1,"[1003,15]",0,"[[2001,5],[38006,15],[1000,5]]",[],[],[],[],[],1,,,,,,
109206,0,0,1,1,0,,1,"[1003,45]",0,"[[4489,3],[38006,45],[1000,15]]",[],[],[],[],[],1,,,,,,
109207,0,0,1,1,0,,1,"[1003,20]",0,"[[2001,6],[38006,20],[1000,6]]",[],[],[],[],[],1,,,,,,
109208,0,0,1,1,0,,1,"[1003,22]",0,"[[2001,7],[38006,22],[1000,7]]",[],[],[],[],[],1,,,,,,
109209,0,0,1,5,0,,1,"[1003,18]",0,"[[2001,6],[38006,18],[1000,6]]",[],[],[],[],[],1,,,,,,
109210,0,0,1,5,0,,1,"[1003,18]",0,"[[2001,6],[38006,18],[1000,6]]",[],[],[],[],[],1,,,,,,
109211,0,0,1,5,0,,1,"[1003,22]",0,"[[2001,7],[38006,22],[1000,7]]",[],[],[],[],[],1,,,,,,
109212,0,0,1,5,0,,1,"[1003,22]",0,"[[2001,7],[38006,22],[1000,7]]",[],[],[],[],[],1,,,,,,
109213,0,0,1,5,0,,1,"[1003,15]",0,"[[2001,5],[38006,15],[1000,5]]",[],[],[],[],[],1,,,,,,
109214,0,0,1,5,0,,1,"[1003,16]",0,"[[2001,5],[38006,16],[1000,5]]",[],[],[],[],[],1,,,,,,
109215,0,0,1,5,0,,1,"[1003,10]",0,"[[2001,5],[38006,10],[1000,5]]",[],[],[],[],[],1,,,,,,
109216,0,0,1,5,0,,1,"[1003,14]",0,"[[2001,5],[38006,14],[1000,4]]",[],[],[],[],[],1,,,,,,
109217,0,0,1,5,0,,1,"[1003,18]",0,"[[2001,6],[38006,18],[1000,6]]",[],[],[],[],[],1,,,,,,
109218,0,0,1,5,0,,1,"[1003,20]",0,"[[2001,6],[38006,20],[1000,6]]",[],[],[],[],[],1,,,,,,
109219,0,0,14,7,0,,1,"[1003,24]",0,"[[2003,6],[38006,24],[1000,8]]",[],[],[],[],[],1,,,,,,
109220,0,0,14,7,0,,1,"[1003,24]",0,"[[2004,6],[38006,24],[1000,8]]",[],[],[],[],[],1,,,,,,
109221,0,0,1,2,0,,1,"[1003,28]",0,"[[2003,7],[38006,28],[1000,9]]",[],[],[],[],[],1,,,,,,
109222,0,0,1,2,0,,1,"[1003,55]",0,"[[2003,14],[38006,55],[1000,18]]",[],[],[],[],[],1,,,,,,
109223,0,0,1,3,0,,1,"[1003,40]",0,"[[4481,2],[38006,40],[1000,13]]",[],[],[],[],[],1,,,,,,
109224,0,0,1,3,0,,1,"[1003,45]",0,"[[4481,2],[38006,45],[1000,15]]",[],[],[],[],[],1,,,,,,
109225,0,0,1,3,0,,1,"[1003,60]",0,"[[4481,3],[38006,60],[1000,20]]",[],[],[],[],[],1,,,,,,
109226,0,0,1,3,0,,1,"[1003,80]",0,"[[4481,4],[38006,80],[1000,26]]",[],[],[],[],[],1,,,,,,
109227,0,0,1,3,0,,1,"[1003,55]",0,"[[2004,14],[38006,55],[1000,18]]",[],[],[],[],[],1,,,,,,
109228,0,0,1,1,0,,1,"[1003,30]",0,"[[2003,7],[38006,30],[1000,10]]",[],[],[],[],[],1,,,,,,
109229,0,0,1,1,0,,1,"[1003,30]",0,"[[2003,7],[38006,30],[1000,10]]",[],[],[],[],[],1,,,,,,
109230,0,0,1,1,0,,1,"[1003,30]",0,"[[2003,7],[38006,30],[1000,10]]",[],[],[],[],[],1,,,,,,
109231,0,0,1,1,0,,1,"[1003,30]",0,"[[2003,7],[38006,30],[1000,10]]",[],[],[],[],[],1,,,,,,
109232,0,0,1,3,0,,1,"[1003,30]",0,"[[2003,7],[38006,30],[1000,10]]",[],[],[],[],[],1,,,,,,
109233,0,0,1,3,0,,1,"[1003,18]",0,"[[2001,6],[38006,18],[1000,6]]",[],[],[],[],[],1,,,,,,
109234,0,0,1,1,0,,1,"[1003,22]",0,"[[2001,7],[38006,22],[1000,7]]",[],[],[],[],[],1,,,,,,
109235,0,0,1,1,0,,1,"[1003,22]",0,"[[2001,7],[38006,22],[1000,7]]",[],[],[],[],[],1,,,,,,
109236,0,0,1,1,0,,1,"[1003,26]",0,"[[2001,8],[38006,26],[1000,8]]",[],[],[],[],[],1,,,,,,
109237,0,0,1,1,0,,1,"[1003,26]",0,"[[2001,8],[38006,26],[1000,8]]",[],[],[],[],[],1,,,,,,
109238,0,0,1,5,0,,1,"[1003,22]",0,"[[2001,7],[38006,22],[1000,7]]",[],[],[],[],[],1,,,,,,
109239,0,0,1,5,0,,1,"[1003,22]",0,"[[2001,7],[38006,22],[1000,7]]",[],[],[],[],[],1,,,,,,
109240,0,0,1,2,0,,1,"[1003,48]",0,"[[2003,12],[38006,48],[1000,16]]",[],[],[],[],[],1,,,,,,
109241,0,0,1,2,0,,1,"[1003,65]",0,"[[2003,16],[38006,65],[1000,21]]",[],[],[],[],[],1,,,,,,
109400,0,0,1,1,0,,1,"[1003,16]",0,"[[2001,4],[38039,16]]",[],[],[],[],[],1,,,,,,
109401,0,0,1,1,0,,1,"[1003,16]",0,"[[2001,4],[38039,16]]",[],[],[],[],[],1,,,,,,
