id,googleId,iosId,name,proType,shopType,shopSubType,userGroup,price,itemIds,areaId,subscribeDuration,firstRate,firstReset,extraRate,chargeLottery,reissueMailTitle,reissueMailContent,
11031,nobeardpirates.pack1,nobeardpirates.pack1,NoBeardPirates Pack1,0,29,0,0,2.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
11032,nobeardpirates.pack2,nobeardpirates.pack2,NoBeardPirates Pack2,0,29,0,0,5.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
11033,nobeardpirates.pack3,nobeardpirates.pack3,NoBeardPirates Pack3,0,29,0,0,9.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
11034,nobeardpirates.pack4,nobeardpirates.pack4,NoBeardPirates Pack4,0,29,0,0,16.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
11035,nobeardpirates.pack5,nobeardpirates.pack5,NoBeardPirates Pack5,0,29,0,0,1.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
11036,nobeardpirates.pack6,nobeardpirates.pack6,NoBeardPirates Pack6,0,29,0,0,2.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
11037,nobeardpirates.pack7,nobeardpirates.pack7,NoBeardPirates Pack7,0,29,0,0,4.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
11038,nobeardpirates.pack8,nobeardpirates.pack8,NoBeardPirates Pack8,0,29,0,0,2.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
11039,nobeardpirates.pack9,nobeardpirates.pack9,NoBeardPirates Pack9,0,29,0,0,5.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
11040,nobeardpirates.pack10,nobeardpirates.pack10,NoBeardPirates Pack10,0,29,0,0,7.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
11041,nobeardpirates.pack11,nobeardpirates.pack11,NoBeardPirates Pack11,0,29,0,0,3.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
11042,nobeardpirates.pack12,nobeardpirates.pack12,NoBeardPirates Pack12,0,29,0,0,9.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
11043,nobeardpirates.pack13,nobeardpirates.pack13,NoBeardPirates Pack13,0,29,0,0,12.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
11044,nobeardpirates.pack14,nobeardpirates.pack14,NoBeardPirates Pack14,0,29,0,0,14.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
11045,nobeardpirates.pack15,nobeardpirates.pack15,NoBeardPirates Pack15,0,29,0,0,16.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
11046,nobeardpirates.pack16,nobeardpirates.pack16,NoBeardPirates Pack16,0,29,0,0,19.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
11047,nobeardpirates.pack17,nobeardpirates.pack17,NoBeardPirates Pack17,0,29,0,0,25.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
11048,nobeardpirates.pack18,nobeardpirates.pack18,NoBeardPirates Pack18,0,29,0,0,4.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
11049,nobeardpirates.pack19,nobeardpirates.pack19,NoBeardPirates Pack19,0,29,0,0,9.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
11050,nobeardpirates.pack20,nobeardpirates.pack20,NoBeardPirates Pack20,0,29,0,0,18.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
11051,nobeardpirates.pack21,nobeardpirates.pack21,NoBeardPirates Pack21,0,29,0,0,25.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
11052,fairyscapes.luckypack1,fairyscapes.luckypack1,Fairyscapes LuckyPack1,0,29,0,0,4.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
11053,fairyscapes.luckypack2,fairyscapes.luckypack2,Fairyscapes LuckyPack2,0,29,0,0,6.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
11054,fairyscapes.luckypack3,fairyscapes.luckypack3,Fairyscapes LuckyPack3,0,29,0,0,9.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
11055,fairyscapes.luckypack4,fairyscapes.luckypack4,Fairyscapes LuckyPack4,0,29,0,0,18.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
11601,map16.pack1,map16.pack1,Map16 Pack1,0,29,0,0,3.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
11602,map16.pack2,map16.pack2,Map16 Pack2,0,29,0,0,3.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
11603,map16.pack3,map16.pack3,Map16 Pack3,0,29,0,0,2.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
11701,map17.pack1,map17.pack1,Map17 Pack1,0,29,0,0,2.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
11702,map17.pack2,map17.pack2,Map17 Pack2,0,29,0,0,3.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
11703,map17.pack3,map17.pack3,Map17 Pack3,0,29,0,0,2.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
11704,map17.pack4,map17.pack4,Map17 Pack4,0,29,0,0,1.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
11801,map18.pack1,map18.pack1,Map18 Pack1,0,29,0,0,1.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
11802,map18.pack2,map18.pack2,Map18 Pack2,0,29,0,0,3.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
11803,map18.pack3,map18.pack3,Map18 Pack3,0,29,0,0,4.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
11804,map18.pack4,map18.pack4,Map18 Pack4,0,29,0,0,2.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
11901,map19.pack1,map19.pack1,Map19 Pack1,0,29,0,0,2.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
11902,map19.pack2,map19.pack2,Map19 Pack2,0,29,0,0,4.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
11903,map19.pack3,map19.pack3,Map19 Pack3,0,29,0,0,6.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
11904,map19.pack4,map19.pack4,Map19 Pack4,0,29,0,0,8.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
11905,map19.pack5,map19.pack5,Map19 Pack5,0,29,0,0,2.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
20005,card.pack1,card.pack1,Card Pack1,0,29,0,0,4.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
20007,card.pack2,card.pack2,Card Pack2,0,29,0,0,6.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
20010,card.pack3,card.pack3,Card Pack3,0,29,0,0,9.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
21005,wildcard.pack1,wildcard.pack1,Wildcard Pack1,0,29,0,0,4.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
21007,wildcard.pack2,wildcard.pack2,Wildcard Pack2,0,29,0,0,6.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
21010,wildcard.pack3,wildcard.pack3,Wildcard Pack3,0,29,0,0,9.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
1813,gontinuousgifta1,gontinuousgifta1,Continuous GiftA1,0,31,0,0,3.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
1814,gontinuousgifta2,gontinuousgifta2,Continuous GiftA2,0,31,0,0,5.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
1815,gontinuousgifta3,gontinuousgifta3,Continuous GiftA3,0,31,0,0,6.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
1816,gontinuousgifta4,gontinuousgifta4,Continuous GiftA4,0,31,0,0,7.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
1817,gontinuousgifta5,gontinuousgifta5,Continuous GiftA5,0,31,0,0,9.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
1818,gontinuousgifta6,gontinuousgifta6,Continuous GiftA6,0,31,0,0,12.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
1819,gontinuousgifta7,gontinuousgifta7,Continuous GiftA7,0,31,0,0,14.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
1820,gontinuousgifta8,gontinuousgifta8,Continuous GiftA8,0,31,0,0,16.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
1821,gontinuousgifta9,gontinuousgifta9,Continuous GiftA9,0,31,0,0,19.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
1822,gontinuousgifta10,gontinuousgifta10,Continuous GiftA10,0,31,0,0,2.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
1823,gontinuousgifta11,gontinuousgifta11,Continuous GiftA11,0,31,0,0,4.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
1824,gontinuousgifta12,gontinuousgifta12,Continuous GiftA12,0,31,0,0,8.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
1825,gontinuousgifta13,gontinuousgifta13,Continuous GiftA13,0,31,0,0,10.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
1826,gontinuousgiftb1,gontinuousgiftb1,Continuous GiftB1,0,31,0,0,3.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
1827,gontinuousgiftb2,gontinuousgiftb2,Continuous GiftB2,0,31,0,0,5.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
1828,gontinuousgiftb3,gontinuousgiftb3,Continuous GiftB3,0,31,0,0,6.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
1829,gontinuousgiftb4,gontinuousgiftb4,Continuous GiftB4,0,31,0,0,7.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
1830,gontinuousgiftb5,gontinuousgiftb5,Continuous GiftB5,0,31,0,0,9.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
1831,gontinuousgiftb6,gontinuousgiftb6,Continuous GiftB6,0,31,0,0,12.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
1832,gontinuousgiftb7,gontinuousgiftb7,Continuous GiftB7,0,31,0,0,14.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
1833,gontinuousgiftb8,gontinuousgiftb8,Continuous GiftB8,0,31,0,0,16.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
1834,gontinuousgiftb9,gontinuousgiftb9,Continuous GiftB9,0,31,0,0,19.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
1835,gontinuousgiftb10,gontinuousgiftb10,Continuous GiftB10,0,31,0,0,2.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
1836,gontinuousgiftb11,gontinuousgiftb11,Continuous GiftB11,0,31,0,0,4.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
1837,gontinuousgiftb12,gontinuousgiftb12,Continuous GiftB12,0,31,0,0,8.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
1838,gontinuousgiftb13,gontinuousgiftb13,Continuous GiftB13,0,31,0,0,10.99,[],0,0,0,,0,0,ui_mail_budan_title,ui_mail_budan_desc_2,
